# Coil O-Beam err ps_pos
-1.4000000 0.0859943 0.0044045 1.3403320
-1.2000000 0.0632089 0.0037232 1.3403320
-1.0000000 0.0347888 0.0028362 1.3403320
-0.8000000 0.0157414 0.0019015 1.3403320
-0.6000000 0.0029907 0.0010980 1.3403320
-0.4000000 0.0074076 0.0015129 1.3403320
-0.2000000 0.0224020 0.0024033 1.3403320
0.0000000 0.0479985 0.0033698 1.3403320
0.2000000 0.0776447 0.0041842 1.3403320
0.4000000 0.0950947 0.0045985 1.3403320
0.6000000 0.1026350 0.0047368 1.3403320
0.8000000 0.0954774 0.0045249 1.3403320
1.0000000 0.0708001 0.0039303 1.3403320
1.2000000 0.0408906 0.0030327 1.3403320
1.4000000 0.0190424 0.0020871 1.3403320
