# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 60.0 773 7377 380149 9411 3771370422 8150 0.0000000 0.0000000 1.0546870
-1.2000000 60.0 542 7448 380865 9421 3771370486 7990 0.0000000 0.0000000 1.0546870
-1.0000000 60.0 342 7384 380551 9358 3771370549 7726 0.0000000 0.0000000 1.0546870
-0.8000000 60.0 177 7332 380987 9452 3771370612 7509 0.0000000 0.0000000 1.0546870
-0.6000000 60.0 49 7244 381109 9266 3771370676 7293 0.0000000 0.0000000 1.0546870
-0.4000000 60.0 85 7242 381610 9350 3771370739 7327 0.0000000 0.0000000 1.0546870
-0.2000000 60.0 230 7314 379739 9240 3771370803 7544 0.0000000 0.0000000 1.0546870
0.0000000 60.0 454 7299 379954 9230 3771370866 7753 0.0000000 0.0000000 1.0546870
0.2000000 60.0 703 7452 379510 9245 3771370929 8155 0.0000000 0.0000000 1.0546870
0.4000000 60.0 856 7299 380214 9501 3771370993 8155 0.0000000 0.0000000 1.0546870
0.6000000 60.0 857 7395 380899 9229 3771371056 8252 0.0000000 0.0000000 1.0546870
0.8000000 60.0 784 7366 380308 9448 3771371119 8150 0.0000000 0.0000000 1.0546870
1.0000000 60.0 605 7399 379118 9460 3771371183 8004 0.0000000 0.0000000 1.0546870
1.2000000 60.0 401 7475 379814 9603 3771371246 7876 0.0000000 0.0000000 1.0546870
1.4000000 60.0 169 7463 380085 9250 3771371309 7632 0.0000000 0.0000000 1.0546870
