# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 60.0 852 7382 377473 9385 3771355665 8234 0.0000000 0.0000000 0.7910160
-1.2000000 60.0 593 7362 377570 9513 3771355728 7955 0.0000000 0.0000000 0.7910160
-1.0000000 60.0 348 7246 377635 9535 3771355791 7594 0.0000000 0.0000000 0.7910160
-0.8000000 60.0 158 7256 376928 9684 3771355855 7414 0.0000000 0.0000000 0.7910160
-0.6000000 60.0 65 7119 376431 9542 3771355918 7184 0.0000000 0.0000000 0.7910160
-0.4000000 60.0 86 7185 376597 9409 3771355981 7271 0.0000000 0.0000000 0.7910160
-0.2000000 60.0 256 7342 376749 9691 3771356045 7598 0.0000000 0.0000000 0.7910160
0.0000000 60.0 549 7417 376981 9607 3771356108 7966 0.0000000 0.0000000 0.7910160
0.2000000 60.0 750 7325 376917 9495 3771356171 8075 0.0000000 0.0000000 0.7910160
0.4000000 60.0 985 7458 376510 9533 3771356235 8443 0.0000000 0.0000000 0.7910160
0.6000000 60.0 960 7333 376904 9570 3771356298 8293 0.0000000 0.0000000 0.7910160
0.8000000 60.0 849 7198 376316 9609 3771356362 8047 0.0000000 0.0000000 0.7910160
1.0000000 60.0 608 7237 375983 9630 3771356425 7845 0.0000000 0.0000000 0.7910160
1.2000000 60.0 369 7360 376427 9492 3771356488 7729 0.0000000 0.0000000 0.7910160
1.4000000 60.0 155 7285 376252 9448 3771356552 7440 0.0000000 0.0000000 0.7910160
