# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 60.0 558 10340 361892 10020 3771277700 10898 0.0000000 0.0000000 -0.2856450
-1.2000000 60.0 351 10320 361968 10259 3771277763 10671 0.0000000 0.0000000 -0.2856450
-1.0000000 60.0 241 10276 362535 10248 3771277826 10517 0.0000000 0.0000000 -0.2856450
-0.8000000 60.0 112 10184 361921 10224 3771277890 10296 0.0000000 0.0000000 -0.2856450
-0.6000000 60.0 40 10132 362452 9973 3771277953 10172 0.0000000 0.0000000 -0.2856450
-0.4000000 60.0 54 10271 362518 10132 3771278016 10325 0.0000000 0.0000000 -0.2856450
-0.2000000 60.0 154 10310 360268 10256 3771278080 10464 0.0000000 0.0000000 -0.2856450
0.0000000 60.0 302 10336 362454 10224 3771278143 10638 0.0000000 0.0000000 -0.2856450
0.2000000 60.0 463 10317 362347 10436 3771278206 10780 0.0000000 0.0000000 -0.2856450
0.4000000 60.0 593 10309 374658 10338 3771278270 10902 0.0000000 0.0000000 -0.2856450
0.6000000 60.0 624 10121 377646 10420 3771278333 10745 0.0000000 0.0000000 -0.2856450
0.8000000 60.0 517 10323 379078 10210 3771278396 10840 0.0000000 0.0000000 -0.2856450
1.0000000 60.0 412 10366 378463 10343 3771278459 10778 0.0000000 0.0000000 -0.2856450
1.2000000 60.0 260 10199 379058 10175 3771278523 10459 0.0000000 0.0000000 -0.2856450
1.4000000 60.0 106 10366 378887 10332 3771278586 10472 0.0000000 0.0000000 -0.2856450
