# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 90.0 676 16095 565378 15473 3771284565 16771 0.0000000 0.0000000 -0.1867680
-1.2000000 90.0 534 15757 565766 15299 3771284658 16291 0.0000000 0.0000000 -0.1867680
-1.0000000 90.0 327 15732 566078 15394 3771284752 16059 0.0000000 0.0000000 -0.1867680
-0.8000000 90.0 148 15785 566212 15233 3771284845 15933 0.0000000 0.0000000 -0.1867680
-0.6000000 90.0 56 15516 565737 15242 3771284938 15572 0.0000000 0.0000000 -0.1867680
-0.4000000 90.0 76 15851 565178 15492 3771285031 15927 0.0000000 0.0000000 -0.1867680
-0.2000000 90.0 248 15855 565997 15403 3771285125 16103 0.0000000 0.0000000 -0.1867680
0.0000000 90.0 389 15803 565064 15318 3771285218 16192 0.0000000 0.0000000 -0.1867680
0.2000000 90.0 626 15675 565356 15120 3771285311 16301 0.0000000 0.0000000 -0.1867680
0.4000000 90.0 715 15743 565566 15406 3771285405 16458 0.0000000 0.0000000 -0.1867680
0.6000000 90.0 786 15658 566105 15154 3771285498 16444 0.0000000 0.0000000 -0.1867680
0.8000000 90.0 667 15816 565238 15576 3771285591 16483 0.0000000 0.0000000 -0.1867680
1.0000000 90.0 544 15951 566484 15023 3771285684 16495 0.0000000 0.0000000 -0.1867680
1.2000000 90.0 315 15735 565587 15221 3771285778 16050 0.0000000 0.0000000 -0.1867680
1.4000000 90.0 165 15670 565223 15432 3771285871 15835 0.0000000 0.0000000 -0.1867680
