# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 60.0 739 7534 380392 9404 3771375343 8273 0.0000000 0.0000000 1.1645510
-1.2000000 60.0 506 7540 379911 9176 3771375406 8046 0.0000000 0.0000000 1.1645510
-1.0000000 60.0 318 7422 380063 9172 3771375470 7740 0.0000000 0.0000000 1.1645510
-0.8000000 60.0 145 7494 381251 9310 3771375533 7639 0.0000000 0.0000000 1.1645510
-0.6000000 60.0 46 7578 381961 9370 3771375596 7624 0.0000000 0.0000000 1.1645510
-0.4000000 60.0 63 7395 379326 9360 3771375660 7458 0.0000000 0.0000000 1.1645510
-0.2000000 60.0 206 7620 380085 9330 3771375723 7826 0.0000000 0.0000000 1.1645510
0.0000000 60.0 368 7593 379821 9179 3771375787 7961 0.0000000 0.0000000 1.1645510
0.2000000 60.0 614 7551 380194 9359 3771375850 8165 0.0000000 0.0000000 1.1645510
0.4000000 60.0 804 7620 380285 9444 3771375913 8424 0.0000000 0.0000000 1.1645510
0.6000000 60.0 781 7531 380219 9348 3771375977 8312 0.0000000 0.0000000 1.1645510
0.8000000 60.0 696 7452 380285 9386 3771376040 8148 0.0000000 0.0000000 1.1645510
1.0000000 60.0 526 7649 380271 9508 3771376103 8175 0.0000000 0.0000000 1.1645510
1.2000000 60.0 377 7456 380467 9340 3771376167 7833 0.0000000 0.0000000 1.1645510
1.4000000 60.0 164 7606 380009 9384 3771376230 7770 0.0000000 0.0000000 1.1645510
