# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 60.0 1260 6745 376599 10240 3771237165 8005 0.0000000 0.0000000 -0.9997560
-1.2000000 60.0 898 6837 376677 10245 3771237228 7735 0.0000000 0.0000000 -0.9997560
-1.0000000 60.0 540 6866 376506 10308 3771237291 7406 0.0000000 0.0000000 -0.9997560
-0.8000000 60.0 224 6632 376587 10269 3771237355 6856 0.0000000 0.0000000 -0.9997560
-0.6000000 60.0 79 6734 376999 10210 3771237418 6813 0.0000000 0.0000000 -0.9997560
-0.4000000 60.0 155 6850 377238 10374 3771237481 7005 0.0000000 0.0000000 -0.9997560
-0.2000000 60.0 419 6582 376412 10089 3771237544 7001 0.0000000 0.0000000 -0.9997560
0.0000000 60.0 760 6775 376246 10118 3771237608 7535 0.0000000 0.0000000 -0.9997560
0.2000000 60.0 1109 6762 376385 10331 3771237671 7871 0.0000000 0.0000000 -0.9997560
0.4000000 60.0 1358 6786 376580 10320 3771237734 8144 0.0000000 0.0000000 -0.9997560
0.6000000 60.0 1343 6667 376239 10311 3771237797 8010 0.0000000 0.0000000 -0.9997560
0.8000000 60.0 1317 6734 375826 10264 3771237861 8051 0.0000000 0.0000000 -0.9997560
1.0000000 60.0 985 6592 376782 10296 3771237924 7577 0.0000000 0.0000000 -0.9997560
1.2000000 60.0 576 6891 376199 10241 3771237987 7467 0.0000000 0.0000000 -0.9997560
1.4000000 60.0 263 6869 377379 10174 3771238050 7132 0.0000000 0.0000000 -0.9997560
