# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 120.0 854 20947 753960 20421 3771303456 21801 0.0000000 0.0000000 -0.0109860
-1.2000000 120.0 668 21129 752931 20322 3771303579 21797 0.0000000 0.0000000 -0.0109860
-1.0000000 120.0 346 21033 752159 20432 3771303703 21379 0.0000000 0.0000000 -0.0109860
-0.8000000 120.0 159 21025 751996 20461 3771303826 21184 0.0000000 0.0000000 -0.0109860
-0.6000000 120.0 76 20944 751620 20112 3771303949 21020 0.0000000 0.0000000 -0.0109860
-0.4000000 120.0 157 20787 751388 20253 3771304072 20944 0.0000000 0.0000000 -0.0109860
-0.2000000 120.0 330 20897 752714 20394 3771304196 21227 0.0000000 0.0000000 -0.0109860
0.0000000 120.0 568 20970 751714 20166 3771304319 21538 0.0000000 0.0000000 -0.0109860
0.2000000 120.0 799 20850 752142 20089 3771304442 21649 0.0000000 0.0000000 -0.0109860
0.4000000 120.0 953 21144 752132 20445 3771304565 22097 0.0000000 0.0000000 -0.0109860
0.6000000 120.0 947 21241 751413 20257 3771304689 22188 0.0000000 0.0000000 -0.0109860
0.8000000 120.0 877 21063 751035 20319 3771304812 21940 0.0000000 0.0000000 -0.0109860
1.0000000 120.0 630 21067 751563 20539 3771304935 21697 0.0000000 0.0000000 -0.0109860
1.2000000 120.0 387 20970 753220 20471 3771305058 21357 0.0000000 0.0000000 -0.0109860
1.4000000 120.0 177 21229 750320 20237 3771305182 21406 0.0000000 0.0000000 -0.0109860
