# ps_pos exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
106.5932617 20.0 3565 7064 286068 4861 3760823793 10629 0.0000000 0.0000000
106.6748047 20.0 2007 8244 285913 4885 3760823821 10251 0.0000000 0.0000000
106.7504883 20.0 1251 9052 287313 4929 3760823848 10303 0.0000000 0.0000000
106.8251953 20.0 1079 9363 287110 4978 3760823876 10442 0.0000000 0.0000000
106.8999023 20.0 1903 8628 286369 4897 3760823904 10531 0.0000000 0.0000000
106.9746094 20.0 2984 7291 287584 4828 3760823932 10275 0.0000000 0.0000000
107.0507812 20.0 4416 5853 287610 4874 3760823960 10269 0.0000000 0.0000000
107.1250000 20.0 5441 4680 286258 4848 3760823987 10121 0.0000000 0.0000000
107.1997070 20.0 5957 4209 286261 4819 3760824015 10166 0.0000000 0.0000000
107.2749023 20.0 5571 4461 286727 4926 3760824043 10032 0.0000000 0.0000000
107.3500977 20.0 4743 5447 287601 4870 3760824071 10190 0.0000000 0.0000000
107.4252930 20.0 3461 6922 285913 4875 3760824099 10383 0.0000000 0.0000000
107.5000000 20.0 2207 8256 286908 4803 3760824126 10463 0.0000000 0.0000000
107.5747070 20.0 1223 9049 286853 4992 3760824154 10272 0.0000000 0.0000000
107.6503906 20.0 1138 9135 285792 4811 3760824182 10273 0.0000000 0.0000000
107.7250977 20.0 2000 8413 288258 4876 3760824210 10413 0.0000000 0.0000000
107.7998047 20.0 3343 6861 287031 4814 3760824237 10204 0.0000000 0.0000000
107.8750000 20.0 4744 5666 288805 4835 3760824265 10410 0.0000000 0.0000000
107.9497070 20.0 5738 4394 287005 4971 3760824293 10132 0.0000000 0.0000000
108.0249023 20.0 6051 4157 288971 4807 3760824321 10208 0.0000000 0.0000000
108.0996094 20.0 5402 4637 287905 4839 3760824349 10039 0.0000000 0.0000000
108.1752930 20.0 4336 5855 286989 4842 3760824376 10191 0.0000000 0.0000000
108.2500000 20.0 2841 7554 287467 4829 3760824404 10395 0.0000000 0.0000000
108.3251953 20.0 1682 8731 286888 4863 3760824432 10413 0.0000000 0.0000000
108.3999023 20.0 986 9414 287762 4839 3760824460 10400 0.0000000 0.0000000
108.4750977 20.0 1186 9224 288755 4759 3760824488 10410 0.0000000 0.0000000
108.5502930 20.0 2234 7987 289257 4945 3760824516 10221 0.0000000 0.0000000
108.6250000 20.0 3701 6491 286994 4887 3760824544 10192 0.0000000 0.0000000
108.6997070 20.0 5287 5016 288400 4888 3760824571 10303 0.0000000 0.0000000
108.7749023 20.0 6180 3978 287921 5028 3760824599 10158 0.0000000 0.0000000
108.8496094 20.0 6024 4103 287311 4797 3760824627 10127 0.0000000 0.0000000
108.9257812 20.0 5203 5045 286627 4867 3760824655 10248 0.0000000 0.0000000
109.0000000 20.0 3710 6421 287658 4943 3760824683 10131 0.0000000 0.0000000
109.0751953 20.0 2141 7975 287870 4789 3760824711 10116 0.0000000 0.0000000
109.1499023 20.0 1115 9247 286404 4706 3760824738 10362 0.0000000 0.0000000
109.2250977 20.0 796 9609 288664 4809 3760824766 10405 0.0000000 0.0000000
109.2998047 20.0 1436 8941 287721 4746 3760824794 10377 0.0000000 0.0000000
