#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-0.197754 20.0 768 3426 126932 1785 3776731841 4194 0.000000 0.000000
0.000000 20.0 604 4147 127000 1282 3776731868 4751 0.000000 0.000000
0.197754 20.0 420 4930 126739 677 3776731895 5350 0.000000 0.000000
0.384522 20.0 295 5683 127920 350 3776731922 5978 0.000000 0.000000
0.604248 20.0 227 5803 127035 282 3776731948 6030 0.000000 0.000000
0.802002 20.0 254 5309 127720 740 3776731975 5563 0.000000 0.000000
0.977783 20.0 393 4504 127342 1282 3776732002 4897 0.000000 0.000000
1.186523 20.0 561 3528 127085 1900 3776732028 4089 0.000000 0.000000
1.384277 20.0 718 2971 126712 2173 3776732055 3689 0.000000 0.000000
1.593018 20.0 823 2702 126417 2339 3776732082 3525 0.000000 0.000000
1.801758 20.0 797 3168 126936 1909 3776732108 3965 0.000000 0.000000
2.010498 20.0 661 4104 127193 1393 3776732135 4765 0.000000 0.000000
2.197266 20.0 440 4919 126211 734 3776732161 5359 0.000000 0.000000
2.384033 20.0 287 5625 126999 331 3776732188 5912 0.000000 0.000000
2.603760 20.0 179 5807 125644 335 3776732215 5986 0.000000 0.000000
2.790527 20.0 216 5381 126322 648 3776732241 5597 0.000000 0.000000
2.999268 20.0 385 4434 126708 1232 3776732268 4819 0.000000 0.000000
