# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 634 9306 659604 7375 3764631779 9940 0.0000000 0.0000000 109.5000000
5.0000000 60.0 1100 9311 629363 7462 3764631847 10411 0.0000000 0.0000000 109.5000000
10.0000000 60.0 1314 9545 618208 7393 3764631915 10859 0.0000000 0.0000000 109.5000000
15.0000000 60.0 1376 9201 634142 7461 3764631982 10577 0.0000000 0.0000000 109.5000000
20.0000000 60.0 1148 9299 647195 7416 3764632050 10447 0.0000000 0.0000000 109.5000000
25.0000000 60.0 796 9352 627918 7534 3764632117 10148 0.0000000 0.0000000 109.5000000
30.0000000 60.0 407 9308 686083 7438 3764632185 9715 0.0000000 0.0000000 109.5000000
35.0000000 60.0 125 9401 730252 7607 3764632252 9526 0.0000000 0.0000000 109.5000000
40.0000000 60.0 118 9448 694667 7423 3764632320 9566 0.0000000 0.0000000 109.5000000
45.0000000 60.0 362 9439 683742 7430 3764632388 9801 0.0000000 0.0000000 109.5000000
50.0000000 60.0 766 9129 690882 7468 3764632455 9895 0.0000000 0.0000000 109.5000000
55.0000000 60.0 1179 9211 728178 7266 3764632523 10390 0.0000000 0.0000000 109.5000000
60.0000000 60.0 1306 9455 662290 7570 3764632590 10761 0.0000000 0.0000000 109.5000000
65.0000000 60.0 1348 9341 630972 7546 3764632658 10689 0.0000000 0.0000000 109.5000000
70.0000000 60.0 995 9327 628246 7442 3764632726 10322 0.0000000 0.0000000 109.5000000
75.0000000 60.0 570 9360 647776 7432 3764632793 9930 0.0000000 0.0000000 109.5000000
80.0000000 60.0 236 9518 680960 7555 3764632861 9754 0.0000000 0.0000000 109.5000000
85.0000000 60.0 106 9512 668733 7631 3764632928 9618 0.0000000 0.0000000 109.5000000
90.0000000 60.0 243 9176 683404 7527 3764632996 9419 0.0000000 0.0000000 109.5000000
95.0000000 60.0 568 9330 619943 7428 3764633063 9898 0.0000000 0.0000000 109.5000000
