# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 915 7970 640070 7465 3764596489 8885 0.0000000 0.0000000 108.3754880
5.0000000 60.0 1507 7977 642751 7507 3764596556 9484 0.0000000 0.0000000 108.3754880
10.0000000 60.0 1906 7977 643218 7520 3764596624 9883 0.0000000 0.0000000 108.3754880
15.0000000 60.0 2004 8160 642258 7573 3764596691 10164 0.0000000 0.0000000 108.3754880
20.0000000 60.0 1698 8033 642089 7440 3764596759 9731 0.0000000 0.0000000 108.3754880
25.0000000 60.0 1044 7761 641310 7642 3764596826 8805 0.0000000 0.0000000 108.3754880
30.0000000 60.0 519 7934 639279 7584 3764596894 8453 0.0000000 0.0000000 108.3754880
35.0000000 60.0 167 8291 644800 7572 3764596961 8458 0.0000000 0.0000000 108.3754880
40.0000000 60.0 163 8137 641256 7583 3764597029 8300 0.0000000 0.0000000 108.3754880
45.0000000 60.0 592 8016 641969 7566 3764597096 8608 0.0000000 0.0000000 108.3754880
50.0000000 60.0 1209 7951 638166 7689 3764597164 9160 0.0000000 0.0000000 108.3754880
55.0000000 60.0 1691 8069 637942 7477 3764597231 9760 0.0000000 0.0000000 108.3754880
60.0000000 60.0 2007 7901 638359 7464 3764597299 9908 0.0000000 0.0000000 108.3754880
65.0000000 60.0 1978 7743 643371 7409 3764597367 9721 0.0000000 0.0000000 108.3754880
70.0000000 60.0 1461 7821 645330 7570 3764597434 9282 0.0000000 0.0000000 108.3754880
75.0000000 60.0 817 8029 644202 7403 3764597502 8846 0.0000000 0.0000000 108.3754880
80.0000000 60.0 342 8019 641094 7537 3764597569 8361 0.0000000 0.0000000 108.3754880
85.0000000 60.0 138 7947 639069 7532 3764597637 8085 0.0000000 0.0000000 108.3754880
90.0000000 60.0 365 7956 640228 7471 3764597704 8321 0.0000000 0.0000000 108.3754880
95.0000000 60.0 806 8219 638670 7414 3764597772 9025 0.0000000 0.0000000 108.3754880
