# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 1153 6945 724954 7593 3764622365 8098 0.0000000 0.0000000 109.2001950
5.0000000 60.0 1804 6877 707531 7611 3764622433 8681 0.0000000 0.0000000 109.2001950
10.0000000 60.0 2164 6956 674496 7507 3764622500 9120 0.0000000 0.0000000 109.2001950
15.0000000 60.0 2311 7182 739342 7382 3764622568 9493 0.0000000 0.0000000 109.2001950
20.0000000 60.0 1959 7032 699899 7455 3764622635 8991 0.0000000 0.0000000 109.2001950
25.0000000 60.0 1328 6782 657188 7512 3764622703 8110 0.0000000 0.0000000 109.2001950
30.0000000 60.0 640 6744 634031 7486 3764622770 7384 0.0000000 0.0000000 109.2001950
35.0000000 60.0 205 6808 657468 7474 3764622838 7013 0.0000000 0.0000000 109.2001950
40.0000000 60.0 163 6893 724897 7427 3764622905 7056 0.0000000 0.0000000 109.2001950
45.0000000 60.0 610 7112 677609 7658 3764622973 7722 0.0000000 0.0000000 109.2001950
50.0000000 60.0 1282 6980 668328 7655 3764623041 8262 0.0000000 0.0000000 109.2001950
55.0000000 60.0 1834 6788 667774 7463 3764623108 8622 0.0000000 0.0000000 109.2001950
60.0000000 60.0 2275 6981 673785 7488 3764623176 9256 0.0000000 0.0000000 109.2001950
65.0000000 60.0 2292 6870 668992 7490 3764623243 9162 0.0000000 0.0000000 109.2001950
70.0000000 60.0 1786 6889 637537 7517 3764623311 8675 0.0000000 0.0000000 109.2001950
75.0000000 60.0 1059 6855 677561 7499 3764623378 7914 0.0000000 0.0000000 109.2001950
80.0000000 60.0 402 6814 716840 7426 3764623446 7216 0.0000000 0.0000000 109.2001950
85.0000000 60.0 140 6930 733148 7492 3764623514 7070 0.0000000 0.0000000 109.2001950
90.0000000 60.0 348 7097 627199 7684 3764623582 7445 0.0000000 0.0000000 109.2001950
95.0000000 60.0 1024 6909 643368 7506 3764623649 7933 0.0000000 0.0000000 109.2001950
