# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 247 11240 721324 7354 3764638841 11487 0.0000000 0.0000000 109.7250980
5.0000000 60.0 415 11307 700153 7457 3764638909 11722 0.0000000 0.0000000 109.7250980
10.0000000 60.0 506 11182 650190 7481 3764638977 11688 0.0000000 0.0000000 109.7250980
15.0000000 60.0 583 11287 623537 7566 3764639044 11870 0.0000000 0.0000000 109.7250980
20.0000000 60.0 458 11060 708674 7467 3764639112 11518 0.0000000 0.0000000 109.7250980
25.0000000 60.0 316 11127 719282 7480 3764639179 11443 0.0000000 0.0000000 109.7250980
30.0000000 60.0 164 11242 686547 7510 3764639247 11406 0.0000000 0.0000000 109.7250980
35.0000000 60.0 74 11265 648377 7407 3764639315 11339 0.0000000 0.0000000 109.7250980
40.0000000 60.0 87 11292 707396 7596 3764639382 11379 0.0000000 0.0000000 109.7250980
45.0000000 60.0 174 11343 538462 7444 3764639450 11517 0.0000000 0.0000000 109.7250980
50.0000000 60.0 332 11257 690360 7437 3764639517 11589 0.0000000 0.0000000 109.7250980
55.0000000 60.0 480 11190 701445 7427 3764639585 11670 0.0000000 0.0000000 109.7250980
60.0000000 60.0 595 11263 658017 7411 3764639652 11858 0.0000000 0.0000000 109.7250980
65.0000000 60.0 477 11386 656543 7441 3764639720 11863 0.0000000 0.0000000 109.7250980
70.0000000 60.0 413 11423 703350 7397 3764639788 11836 0.0000000 0.0000000 109.7250980
75.0000000 60.0 222 11512 662270 7542 3764639855 11734 0.0000000 0.0000000 109.7250980
80.0000000 60.0 101 11359 667551 7583 3764639923 11460 0.0000000 0.0000000 109.7250980
85.0000000 60.0 55 11286 701528 7521 3764639990 11341 0.0000000 0.0000000 109.7250980
90.0000000 60.0 108 11123 740821 7372 3764640058 11231 0.0000000 0.0000000 109.7250980
95.0000000 60.0 258 11228 703652 7426 3764640126 11486 0.0000000 0.0000000 109.7250980
