# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 316 11645 679537 7572 3764589436 11961 0.0000000 0.0000000 108.1499020
5.0000000 60.0 539 11608 679069 7603 3764589503 12147 0.0000000 0.0000000 108.1499020
10.0000000 60.0 587 11616 677363 7683 3764589571 12203 0.0000000 0.0000000 108.1499020
15.0000000 60.0 611 11636 676297 7583 3764589638 12247 0.0000000 0.0000000 108.1499020
20.0000000 60.0 565 11628 681022 7577 3764589706 12193 0.0000000 0.0000000 108.1499020
25.0000000 60.0 390 11552 681055 7828 3764589773 11942 0.0000000 0.0000000 108.1499020
30.0000000 60.0 194 11597 679395 7554 3764589841 11791 0.0000000 0.0000000 108.1499020
35.0000000 60.0 89 11449 680645 7698 3764589908 11538 0.0000000 0.0000000 108.1499020
40.0000000 60.0 61 11697 683108 7631 3764589976 11758 0.0000000 0.0000000 108.1499020
45.0000000 60.0 198 11681 685927 7632 3764590043 11879 0.0000000 0.0000000 108.1499020
50.0000000 60.0 319 11623 684004 7575 3764590111 11942 0.0000000 0.0000000 108.1499020
55.0000000 60.0 600 11450 687226 7633 3764590178 12050 0.0000000 0.0000000 108.1499020
60.0000000 60.0 603 11661 679110 7666 3764590246 12264 0.0000000 0.0000000 108.1499020
65.0000000 60.0 572 11644 679369 7537 3764590313 12216 0.0000000 0.0000000 108.1499020
70.0000000 60.0 462 11568 691874 7487 3764590381 12030 0.0000000 0.0000000 108.1499020
75.0000000 60.0 292 11681 683263 7494 3764590448 11973 0.0000000 0.0000000 108.1499020
80.0000000 60.0 145 11657 681651 7652 3764590516 11802 0.0000000 0.0000000 108.1499020
85.0000000 60.0 60 11315 683053 7414 3764590583 11375 0.0000000 0.0000000 108.1499020
90.0000000 60.0 123 11396 687367 7471 3764590651 11519 0.0000000 0.0000000 108.1499020
95.0000000 60.0 279 11574 681501 7523 3764590718 11853 0.0000000 0.0000000 108.1499020
