# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 248 11668 692866 7369 3764612952 11916 0.0000000 0.0000000 108.8999020
5.0000000 60.0 341 11825 681228 7645 3764613020 12166 0.0000000 0.0000000 108.8999020
10.0000000 60.0 402 11715 655236 7668 3764613087 12117 0.0000000 0.0000000 108.8999020
15.0000000 60.0 505 11933 653143 7626 3764613155 12438 0.0000000 0.0000000 108.8999020
20.0000000 60.0 394 11589 731880 7480 3764613223 11983 0.0000000 0.0000000 108.8999020
25.0000000 60.0 284 11690 724377 7483 3764613290 11974 0.0000000 0.0000000 108.8999020
30.0000000 60.0 183 11692 672293 7414 3764613358 11875 0.0000000 0.0000000 108.8999020
35.0000000 60.0 71 11514 628538 7532 3764613425 11585 0.0000000 0.0000000 108.8999020
40.0000000 60.0 70 11492 632029 7497 3764613493 11562 0.0000000 0.0000000 108.8999020
45.0000000 60.0 140 11762 631337 7388 3764613561 11902 0.0000000 0.0000000 108.8999020
50.0000000 60.0 281 11815 656488 7432 3764613628 12096 0.0000000 0.0000000 108.8999020
55.0000000 60.0 390 11652 663946 7419 3764613696 12042 0.0000000 0.0000000 108.8999020
60.0000000 60.0 478 11742 658922 7459 3764613764 12220 0.0000000 0.0000000 108.8999020
65.0000000 60.0 419 11911 726068 7332 3764613831 12330 0.0000000 0.0000000 108.8999020
70.0000000 60.0 383 11678 726088 7540 3764613899 12061 0.0000000 0.0000000 108.8999020
75.0000000 60.0 225 11683 725909 7421 3764613966 11908 0.0000000 0.0000000 108.8999020
80.0000000 60.0 130 11861 717885 7440 3764614034 11991 0.0000000 0.0000000 108.8999020
85.0000000 60.0 68 11715 690757 7417 3764614102 11783 0.0000000 0.0000000 108.8999020
90.0000000 60.0 94 11875 686438 7473 3764614169 11969 0.0000000 0.0000000 108.8999020
95.0000000 60.0 177 11778 587954 7451 3764614237 11955 0.0000000 0.0000000 108.8999020
