# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 1132 6870 628570 7428 3764627072 8002 0.0000000 0.0000000 109.3500980
5.0000000 60.0 1784 6775 559310 7508 3764627140 8559 0.0000000 0.0000000 109.3500980
10.0000000 60.0 2373 6823 641226 7370 3764627207 9196 0.0000000 0.0000000 109.3500980
15.0000000 60.0 2362 6580 716222 7514 3764627274 8942 0.0000000 0.0000000 109.3500980
20.0000000 60.0 2001 6651 712905 7407 3764627342 8652 0.0000000 0.0000000 109.3500980
25.0000000 60.0 1357 6742 621380 7601 3764627410 8099 0.0000000 0.0000000 109.3500980
30.0000000 60.0 647 6886 627575 7532 3764627477 7533 0.0000000 0.0000000 109.3500980
35.0000000 60.0 185 6735 651798 7412 3764627545 6920 0.0000000 0.0000000 109.3500980
40.0000000 60.0 216 6768 691424 7430 3764627612 6984 0.0000000 0.0000000 109.3500980
45.0000000 60.0 727 6593 731174 7716 3764627680 7320 0.0000000 0.0000000 109.3500980
50.0000000 60.0 1368 6555 636047 7360 3764627747 7923 0.0000000 0.0000000 109.3500980
55.0000000 60.0 2098 6717 684214 7559 3764627815 8815 0.0000000 0.0000000 109.3500980
60.0000000 60.0 2406 6737 649203 7442 3764627882 9143 0.0000000 0.0000000 109.3500980
65.0000000 60.0 2327 6690 641862 7672 3764627950 9017 0.0000000 0.0000000 109.3500980
70.0000000 60.0 1820 6830 651495 7443 3764628017 8650 0.0000000 0.0000000 109.3500980
75.0000000 60.0 1059 6840 729012 7548 3764628085 7899 0.0000000 0.0000000 109.3500980
80.0000000 60.0 423 6763 658780 7420 3764628153 7186 0.0000000 0.0000000 109.3500980
85.0000000 60.0 167 6741 688088 7496 3764628220 6908 0.0000000 0.0000000 109.3500980
90.0000000 60.0 355 6688 711909 7580 3764628288 7043 0.0000000 0.0000000 109.3500980
95.0000000 60.0 987 6775 632121 7611 3764628355 7762 0.0000000 0.0000000 109.3500980
