# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 434 3041 125760 1465 3776674613 3475 0.000000 0.000000 0.800000
-2.801514 20.0 592 2562 126506 1837 3776674640 3154 0.000000 0.000000 0.800000
-2.603760 20.0 740 2144 125066 1878 3776674666 2884 0.000000 0.000000 0.800000
-2.406006 20.0 652 2666 130985 1670 3776674693 3318 0.000000 0.000000 0.800000
-2.208252 20.0 537 3245 140468 1128 3776674720 3782 0.000000 0.000000 0.800000
-1.999512 20.0 353 4126 137413 540 3776674746 4479 0.000000 0.000000 0.800000
-1.801758 20.0 241 4621 124303 298 3776674773 4862 0.000000 0.000000 0.800000
-1.604004 20.0 134 4805 119066 211 3776674800 4939 0.000000 0.000000 0.800000
-1.406250 20.0 148 4396 122283 544 3776674827 4544 0.000000 0.000000 0.800000
-1.197510 20.0 304 3677 126004 1053 3776674854 3981 0.000000 0.000000 0.800000
-1.010742 20.0 517 2840 125979 1641 3776674880 3357 0.000000 0.000000 0.800000
-0.812988 20.0 666 2347 126196 1947 3776674907 3013 0.000000 0.000000 0.800000
-0.626221 20.0 723 2209 126373 1935 3776674934 2932 0.000000 0.000000 0.800000
-0.395508 20.0 684 2595 126700 1605 3776674960 3279 0.000000 0.000000 0.800000
-0.197754 20.0 566 3178 125491 1200 3776674987 3744 0.000000 0.000000 0.800000
0.000000 20.0 375 4005 126928 601 3776675014 4380 0.000000 0.000000 0.800000
0.186768 20.0 205 4845 129565 217 3776675040 5050 0.000000 0.000000 0.800000
0.395508 20.0 119 4933 126698 194 3776675067 5052 0.000000 0.000000 0.800000
0.604248 20.0 148 4504 125345 417 3776675094 4652 0.000000 0.000000 0.800000
0.791016 20.0 284 3867 124369 913 3776675121 4151 0.000000 0.000000 0.800000
0.988769 20.0 391 3095 125162 1376 3776675147 3486 0.000000 0.000000 0.800000
1.197510 20.0 632 2400 125461 1850 3776675174 3032 0.000000 0.000000 0.800000
1.395264 20.0 657 2189 126736 2025 3776675201 2846 0.000000 0.000000 0.800000
1.604004 20.0 651 2515 125107 1666 3776675228 3166 0.000000 0.000000 0.800000
1.790771 20.0 579 3078 127474 1234 3776675254 3657 0.000000 0.000000 0.800000
1.988525 20.0 424 3852 126660 814 3776675281 4276 0.000000 0.000000 0.800000
2.197266 20.0 195 4714 125856 248 3776675308 4909 0.000000 0.000000 0.800000
2.395020 20.0 117 4930 124084 198 3776675334 5047 0.000000 0.000000 0.800000
2.603760 20.0 187 4458 124847 504 3776675361 4645 0.000000 0.000000 0.800000
2.790527 20.0 257 3828 126351 944 3776675388 4085 0.000000 0.000000 0.800000
2.999268 20.0 436 3100 125419 1458 3776675415 3536 0.000000 0.000000 0.800000
