# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 326 3591 131692 1213 3776667771 3917 0.000000 0.000000 0.400000
-2.801514 20.0 497 3018 132276 1599 3776667797 3515 0.000000 0.000000 0.400000
-2.603760 20.0 659 2325 131690 1982 3776667824 2984 0.000000 0.000000 0.400000
-2.395020 20.0 687 2309 133349 1966 3776667851 2996 0.000000 0.000000 0.400000
-2.197266 20.0 611 2757 133052 1551 3776667877 3368 0.000000 0.000000 0.400000
-1.999512 20.0 540 3531 132377 960 3776667904 4071 0.000000 0.000000 0.400000
-1.812744 20.0 325 4529 132667 444 3776667931 4854 0.000000 0.000000 0.400000
-1.614990 20.0 218 4772 131949 258 3776667958 4990 0.000000 0.000000 0.400000
-1.406250 20.0 134 4973 131877 226 3776667984 5107 0.000000 0.000000 0.400000
-1.197510 20.0 209 4346 123391 685 3776668011 4555 0.000000 0.000000 0.400000
-1.010742 20.0 328 3613 130620 1223 3776668038 3941 0.000000 0.000000 0.400000
-0.802002 20.0 489 2837 130661 1639 3776668064 3326 0.000000 0.000000 0.400000
-0.615234 20.0 642 2393 131978 1961 3776668091 3035 0.000000 0.000000 0.400000
-0.395508 20.0 741 2385 131711 1976 3776668118 3126 0.000000 0.000000 0.400000
-0.197754 20.0 646 2907 125981 1626 3776668144 3553 0.000000 0.000000 0.400000
0.000000 20.0 495 3609 125078 1093 3776668171 4104 0.000000 0.000000 0.400000
0.197754 20.0 351 4294 129314 554 3776668198 4645 0.000000 0.000000 0.400000
0.395508 20.0 229 4766 130927 255 3776668225 4995 0.000000 0.000000 0.400000
0.593262 20.0 132 4846 130639 305 3776668251 4978 0.000000 0.000000 0.400000
0.802002 20.0 202 4371 130973 656 3776668278 4573 0.000000 0.000000 0.400000
0.988769 20.0 317 3850 131066 1095 3776668305 4167 0.000000 0.000000 0.400000
1.197510 20.0 533 2921 131360 1704 3776668331 3454 0.000000 0.000000 0.400000
1.395264 20.0 627 2448 130544 1997 3776668358 3075 0.000000 0.000000 0.400000
1.604004 20.0 728 2329 130152 1941 3776668385 3057 0.000000 0.000000 0.400000
1.779785 20.0 638 2734 130565 1689 3776668412 3372 0.000000 0.000000 0.400000
1.999512 20.0 533 3455 129916 1194 3776668438 3988 0.000000 0.000000 0.400000
2.197266 20.0 415 4219 123037 620 3776668465 4634 0.000000 0.000000 0.400000
2.406006 20.0 218 4813 124866 228 3776668492 5031 0.000000 0.000000 0.400000
2.603760 20.0 136 4870 125824 210 3776668519 5006 0.000000 0.000000 0.400000
2.790527 20.0 179 4533 124640 605 3776668545 4712 0.000000 0.000000 0.400000
3.010254 20.0 320 3930 128276 1015 3776668572 4250 0.000000 0.000000 0.400000
