# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.988281 20.0 409 3198 125069 1336 3776672903 3607 0.000000 0.000000 0.700000
-2.812500 20.0 561 2669 126076 1681 3776672929 3230 0.000000 0.000000 0.700000
-2.614746 20.0 683 2210 125484 1979 3776672956 2893 0.000000 0.000000 0.700000
-2.395020 20.0 692 2525 124691 1773 3776672983 3217 0.000000 0.000000 0.700000
-2.186279 20.0 550 3175 125507 1261 3776673010 3725 0.000000 0.000000 0.700000
-2.010498 20.0 453 3798 132691 820 3776673036 4251 0.000000 0.000000 0.700000
-1.801758 20.0 271 4495 132494 357 3776673063 4766 0.000000 0.000000 0.700000
-1.614990 20.0 178 4837 133680 221 3776673090 5015 0.000000 0.000000 0.700000
-1.406250 20.0 135 4596 133252 327 3776673116 4731 0.000000 0.000000 0.700000
-1.197510 20.0 253 4038 133057 912 3776673143 4291 0.000000 0.000000 0.700000
-1.010742 20.0 436 3016 133319 1411 3776673170 3452 0.000000 0.000000 0.700000
-0.802002 20.0 598 2509 134684 1875 3776673197 3107 0.000000 0.000000 0.700000
-0.615234 20.0 660 2292 133238 1899 3776673223 2952 0.000000 0.000000 0.700000
-0.395508 20.0 684 2445 133660 1692 3776673250 3129 0.000000 0.000000 0.700000
-0.197754 20.0 532 3190 133712 1258 3776673276 3722 0.000000 0.000000 0.700000
-0.010986 20.0 377 3978 133811 704 3776673303 4355 0.000000 0.000000 0.700000
0.186768 20.0 234 4711 133885 290 3776673330 4945 0.000000 0.000000 0.700000
0.395508 20.0 176 4842 133385 231 3776673356 5018 0.000000 0.000000 0.700000
0.615234 20.0 127 4847 132395 354 3776673383 4974 0.000000 0.000000 0.700000
0.791016 20.0 235 4174 132414 831 3776673410 4409 0.000000 0.000000 0.700000
0.999756 20.0 443 3117 134265 1473 3776673437 3560 0.000000 0.000000 0.700000
1.186523 20.0 584 2400 133434 1839 3776673463 2984 0.000000 0.000000 0.700000
1.395264 20.0 656 2212 132962 2015 3776673490 2868 0.000000 0.000000 0.700000
1.604004 20.0 650 2497 133944 1802 3776673517 3147 0.000000 0.000000 0.700000
1.801758 20.0 564 3148 127450 1328 3776673544 3712 0.000000 0.000000 0.700000
1.988525 20.0 479 3848 126324 860 3776673570 4327 0.000000 0.000000 0.700000
2.186279 20.0 294 4554 126037 386 3776673597 4848 0.000000 0.000000 0.700000
2.384033 20.0 146 4916 125307 162 3776673623 5062 0.000000 0.000000 0.700000
2.592773 20.0 158 4777 129895 359 3776673650 4935 0.000000 0.000000 0.700000
2.801514 20.0 215 4133 129987 719 3776673677 4348 0.000000 0.000000 0.700000
2.999268 20.0 410 3214 125888 1475 3776673703 3624 0.000000 0.000000 0.700000
