# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 550 2692 131039 1681 3776678035 3242 0.000000 0.000000 1.000000
-2.801514 20.0 668 2213 131402 1899 3776678062 2881 0.000000 0.000000 1.000000
-2.614746 20.0 718 2278 130887 1913 3776678089 2996 0.000000 0.000000 1.000000
-2.395020 20.0 623 2789 130283 1462 3776678115 3412 0.000000 0.000000 1.000000
-2.197266 20.0 446 3625 130171 895 3776678142 4071 0.000000 0.000000 1.000000
-1.999512 20.0 246 4609 130181 347 3776678169 4855 0.000000 0.000000 1.000000
-1.801758 20.0 181 4719 131587 172 3776678195 4900 0.000000 0.000000 1.000000
-1.614990 20.0 115 4764 131149 279 3776678222 4879 0.000000 0.000000 1.000000
-1.406250 20.0 220 4059 130948 774 3776678249 4279 0.000000 0.000000 1.000000
-1.197510 20.0 366 3335 130233 1265 3776678276 3701 0.000000 0.000000 1.000000
-1.010742 20.0 550 2531 130509 1776 3776678302 3081 0.000000 0.000000 1.000000
-0.823975 20.0 659 2191 131421 1940 3776678329 2850 0.000000 0.000000 1.000000
-0.604248 20.0 689 2377 130746 1854 3776678356 3066 0.000000 0.000000 1.000000
-0.395508 20.0 580 2904 130713 1391 3776678383 3484 0.000000 0.000000 1.000000
-0.197754 20.0 488 3464 130895 1000 3776678410 3952 0.000000 0.000000 1.000000
-0.010986 20.0 302 4264 130613 457 3776678436 4566 0.000000 0.000000 1.000000
0.197754 20.0 175 4724 132044 184 3776678463 4899 0.000000 0.000000 1.000000
0.395508 20.0 140 4832 131038 238 3776678490 4972 0.000000 0.000000 1.000000
0.604248 20.0 192 4373 130694 572 3776678516 4565 0.000000 0.000000 1.000000
0.802002 20.0 323 3495 131240 1139 3776678543 3818 0.000000 0.000000 1.000000
0.999756 20.0 472 2696 131243 1658 3776678570 3168 0.000000 0.000000 1.000000
1.186523 20.0 610 2338 130600 1831 3776678597 2948 0.000000 0.000000 1.000000
1.406250 20.0 691 2314 131142 1932 3776678624 3005 0.000000 0.000000 1.000000
1.604004 20.0 689 2703 131087 1539 3776678650 3392 0.000000 0.000000 1.000000
1.801758 20.0 472 3427 130593 1076 3776678677 3899 0.000000 0.000000 1.000000
1.988525 20.0 361 4108 131625 541 3776678704 4469 0.000000 0.000000 1.000000
2.186279 20.0 184 4649 132567 225 3776678730 4833 0.000000 0.000000 1.000000
2.384033 20.0 114 4735 131144 230 3776678757 4849 0.000000 0.000000 1.000000
2.603760 20.0 206 4300 131325 639 3776678784 4506 0.000000 0.000000 1.000000
2.801514 20.0 327 3584 132638 1213 3776678810 3911 0.000000 0.000000 1.000000
2.999268 20.0 529 2732 132007 1722 3776678837 3261 0.000000 0.000000 1.000000
