# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 518 2171 128303 1196 3776695174 2689 0.000000 0.000000 2.000000
-2.812500 20.0 406 2681 129371 815 3776695201 3087 0.000000 0.000000 2.000000
-2.592773 20.0 202 3384 129582 366 3776695227 3586 0.000000 0.000000 2.000000
-2.395020 20.0 123 3903 129300 127 3776695254 4026 0.000000 0.000000 2.000000
-2.197266 20.0 76 3798 129299 150 3776695281 3874 0.000000 0.000000 2.000000
-1.999512 20.0 165 3291 128860 496 3776695308 3456 0.000000 0.000000 2.000000
-1.812744 20.0 264 2790 130370 935 3776695335 3054 0.000000 0.000000 2.000000
-1.604004 20.0 429 2243 131395 1195 3776695361 2672 0.000000 0.000000 2.000000
-1.395264 20.0 487 1818 127415 1426 3776695388 2305 0.000000 0.000000 2.000000
-1.197510 20.0 542 1945 125233 1345 3776695415 2487 0.000000 0.000000 2.000000
-0.999756 20.0 425 2400 126056 1009 3776695442 2825 0.000000 0.000000 2.000000
-0.802002 20.0 360 2846 125843 607 3776695468 3206 0.000000 0.000000 2.000000
-0.615234 20.0 192 3473 126520 307 3776695495 3665 0.000000 0.000000 2.000000
-0.395508 20.0 134 3854 125243 117 3776695522 3988 0.000000 0.000000 2.000000
-0.197754 20.0 82 3893 125686 182 3776695549 3975 0.000000 0.000000 2.000000
0.000000 20.0 162 3419 126427 522 3776695575 3581 0.000000 0.000000 2.000000
0.197754 20.0 360 2559 125912 1026 3776695602 2919 0.000000 0.000000 2.000000
0.395508 20.0 422 2436 126461 1210 3776695629 2858 0.000000 0.000000 2.000000
0.615234 20.0 529 1888 126461 1405 3776695656 2417 0.000000 0.000000 2.000000
0.791016 20.0 570 1896 126620 1439 3776695683 2466 0.000000 0.000000 2.000000
0.999756 20.0 475 2222 126468 1132 3776695709 2697 0.000000 0.000000 2.000000
1.186523 20.0 405 2722 125332 841 3776695736 3127 0.000000 0.000000 2.000000
1.395264 20.0 189 3504 125811 321 3776695763 3693 0.000000 0.000000 2.000000
1.593018 20.0 103 3823 126270 132 3776695790 3926 0.000000 0.000000 2.000000
1.790771 20.0 92 3803 125896 201 3776695816 3895 0.000000 0.000000 2.000000
1.999512 20.0 139 3489 126157 394 3776695843 3628 0.000000 0.000000 2.000000
2.208252 20.0 289 2798 126783 876 3776695870 3087 0.000000 0.000000 2.000000
2.395020 20.0 391 2269 125936 1269 3776695897 2660 0.000000 0.000000 2.000000
2.592773 20.0 496 1920 126602 1384 3776695923 2416 0.000000 0.000000 2.000000
2.812500 20.0 514 1914 126304 1294 3776695950 2428 0.000000 0.000000 2.000000
2.999268 20.0 469 2278 125738 1105 3776695977 2747 0.000000 0.000000 2.000000
