# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 490 1934 129446 1212 3776692599 2424 0.000000 0.000000 -1.900000
-2.801514 20.0 428 2278 129306 946 3776692626 2706 0.000000 0.000000 -1.900000
-2.603760 20.0 301 2832 129204 543 3776692653 3133 0.000000 0.000000 -1.900000
-2.395020 20.0 146 3402 129555 243 3776692680 3548 0.000000 0.000000 -1.900000
-2.197266 20.0 94 3593 129144 130 3776692706 3687 0.000000 0.000000 -1.900000
-1.999512 20.0 117 3475 129649 259 3776692733 3592 0.000000 0.000000 -1.900000
-1.801758 20.0 211 2969 129951 626 3776692760 3180 0.000000 0.000000 -1.900000
-1.593018 20.0 347 2527 129421 991 3776692787 2874 0.000000 0.000000 -1.900000
-1.395264 20.0 462 1852 129227 1308 3776692814 2314 0.000000 0.000000 -1.900000
-1.208496 20.0 503 1815 128388 1334 3776692841 2318 0.000000 0.000000 -1.900000
-0.999756 20.0 534 1958 129282 1110 3776692867 2492 0.000000 0.000000 -1.900000
-0.802002 20.0 427 2420 129295 858 3776692894 2847 0.000000 0.000000 -1.900000
-0.604248 20.0 265 3048 129975 471 3776692921 3313 0.000000 0.000000 -1.900000
-0.406494 20.0 126 3538 129919 194 3776692947 3664 0.000000 0.000000 -1.900000
-0.208740 20.0 93 3742 129812 167 3776692974 3835 0.000000 0.000000 -1.900000
0.000000 20.0 97 3426 127979 317 3776693001 3523 0.000000 0.000000 -1.900000
0.186768 20.0 207 2863 128775 618 3776693028 3070 0.000000 0.000000 -1.900000
0.395508 20.0 295 2421 129070 940 3776693055 2716 0.000000 0.000000 -1.900000
0.615234 20.0 457 1869 129083 1279 3776693081 2326 0.000000 0.000000 -1.900000
0.802002 20.0 491 1796 128804 1301 3776693108 2287 0.000000 0.000000 -1.900000
0.999756 20.0 504 1891 128787 1237 3776693135 2395 0.000000 0.000000 -1.900000
1.186523 20.0 425 2283 129245 940 3776693162 2708 0.000000 0.000000 -1.900000
1.395264 20.0 274 2976 129648 505 3776693188 3250 0.000000 0.000000 -1.900000
1.604004 20.0 141 3526 129366 160 3776693215 3667 0.000000 0.000000 -1.900000
1.812744 20.0 101 3750 128888 132 3776693242 3851 0.000000 0.000000 -1.900000
1.999512 20.0 109 3381 128360 288 3776693269 3490 0.000000 0.000000 -1.900000
2.186279 20.0 232 3012 129954 639 3776693296 3244 0.000000 0.000000 -1.900000
2.395020 20.0 336 2329 130387 1034 3776693322 2665 0.000000 0.000000 -1.900000
2.603760 20.0 506 1861 129091 1355 3776693349 2367 0.000000 0.000000 -1.900000
2.801514 20.0 521 1782 128895 1326 3776693376 2303 0.000000 0.000000 -1.900000
2.988281 20.0 455 2016 129219 1212 3776693403 2471 0.000000 0.000000 -1.900000
