# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 619 2325 128129 1843 3776684030 2944 0.000000 0.000000 -1.400000
-2.823486 20.0 685 2160 128722 1968 3776684057 2845 0.000000 0.000000 -1.400000
-2.603760 20.0 665 2609 128628 1634 3776684084 3274 0.000000 0.000000 -1.400000
-2.406006 20.0 497 3555 127851 946 3776684111 4052 0.000000 0.000000 -1.400000
-2.197266 20.0 303 4362 129063 495 3776684138 4665 0.000000 0.000000 -1.400000
-2.010498 20.0 169 4755 127472 196 3776684164 4924 0.000000 0.000000 -1.400000
-1.801758 20.0 130 4665 128462 403 3776684191 4795 0.000000 0.000000 -1.400000
-1.604004 20.0 200 4259 127023 609 3776684218 4459 0.000000 0.000000 -1.400000
-1.406250 20.0 357 3470 128353 1126 3776684245 3827 0.000000 0.000000 -1.400000
-1.197510 20.0 567 2523 127703 1705 3776684272 3090 0.000000 0.000000 -1.400000
-0.999756 20.0 674 2167 128794 2048 3776684298 2841 0.000000 0.000000 -1.400000
-0.802002 20.0 722 2270 128744 1880 3776684325 2992 0.000000 0.000000 -1.400000
-0.615234 20.0 647 2786 128107 1504 3776684352 3433 0.000000 0.000000 -1.400000
-0.395508 20.0 491 3612 127882 976 3776684378 4103 0.000000 0.000000 -1.400000
-0.197754 20.0 284 4438 129124 475 3776684405 4722 0.000000 0.000000 -1.400000
-0.010986 20.0 151 4743 127449 176 3776684432 4894 0.000000 0.000000 -1.400000
0.208740 20.0 129 4785 127426 224 3776684458 4914 0.000000 0.000000 -1.400000
0.395508 20.0 197 4492 127852 578 3776684485 4689 0.000000 0.000000 -1.400000
0.604248 20.0 424 3286 128189 1137 3776684512 3710 0.000000 0.000000 -1.400000
0.802002 20.0 569 2613 127007 1634 3776684538 3182 0.000000 0.000000 -1.400000
0.999756 20.0 683 2233 128518 1928 3776684565 2916 0.000000 0.000000 -1.400000
1.197510 20.0 716 2205 129038 1849 3776684592 2921 0.000000 0.000000 -1.400000
1.395264 20.0 595 2700 129383 1602 3776684618 3295 0.000000 0.000000 -1.400000
1.604004 20.0 510 3281 127321 1060 3776684645 3791 0.000000 0.000000 -1.400000
1.790771 20.0 332 4285 127338 515 3776684672 4617 0.000000 0.000000 -1.400000
1.977539 20.0 174 4736 127665 264 3776684699 4910 0.000000 0.000000 -1.400000
2.197266 20.0 122 4707 128163 261 3776684725 4829 0.000000 0.000000 -1.400000
2.384033 20.0 219 4229 128783 669 3776684752 4448 0.000000 0.000000 -1.400000
2.603760 20.0 369 3441 128404 1147 3776684779 3810 0.000000 0.000000 -1.400000
2.801514 20.0 549 2796 129023 1615 3776684806 3345 0.000000 0.000000 -1.400000
2.999268 20.0 658 2183 129015 1938 3776684832 2841 0.000000 0.000000 -1.400000
