# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 582 2445 129244 1771 3776682317 3027 0.000000 0.000000 -1.300000
-2.812500 20.0 695 2180 131199 1942 3776682344 2875 0.000000 0.000000 -1.300000
-2.603760 20.0 677 2534 129889 1614 3776682371 3211 0.000000 0.000000 -1.300000
-2.395020 20.0 525 3252 129351 1119 3776682397 3777 0.000000 0.000000 -1.300000
-2.197266 20.0 305 4114 130243 564 3776682424 4419 0.000000 0.000000 -1.300000
-2.010498 20.0 219 4668 129789 274 3776682450 4887 0.000000 0.000000 -1.300000
-1.812744 20.0 143 4839 129436 257 3776682477 4982 0.000000 0.000000 -1.300000
-1.604004 20.0 186 4446 128502 516 3776682504 4632 0.000000 0.000000 -1.300000
-1.395264 20.0 337 3554 129243 1051 3776682531 3891 0.000000 0.000000 -1.300000
-1.208496 20.0 485 2829 130470 1516 3776682558 3314 0.000000 0.000000 -1.300000
-0.999756 20.0 636 2334 129621 1866 3776682584 2970 0.000000 0.000000 -1.300000
-0.812988 20.0 759 2226 129776 1953 3776682611 2985 0.000000 0.000000 -1.300000
-0.604248 20.0 681 2607 129423 1599 3776682638 3288 0.000000 0.000000 -1.300000
-0.384522 20.0 542 3308 129169 1115 3776682665 3850 0.000000 0.000000 -1.300000
-0.208740 20.0 326 4081 130084 625 3776682691 4407 0.000000 0.000000 -1.300000
0.000000 20.0 213 4608 130305 226 3776682718 4821 0.000000 0.000000 -1.300000
0.186768 20.0 125 4677 129991 239 3776682745 4802 0.000000 0.000000 -1.300000
0.384522 20.0 164 4427 128854 495 3776682772 4591 0.000000 0.000000 -1.300000
0.604248 20.0 326 3711 129517 1006 3776682798 4037 0.000000 0.000000 -1.300000
0.802002 20.0 434 3034 130580 1456 3776682825 3468 0.000000 0.000000 -1.300000
0.999756 20.0 594 2399 129204 1852 3776682852 2993 0.000000 0.000000 -1.300000
1.186523 20.0 779 2211 130357 1886 3776682879 2990 0.000000 0.000000 -1.300000
1.395264 20.0 666 2523 129914 1588 3776682905 3189 0.000000 0.000000 -1.300000
1.604004 20.0 512 3288 128794 1150 3776682932 3800 0.000000 0.000000 -1.300000
1.790771 20.0 341 4054 129459 702 3776682959 4395 0.000000 0.000000 -1.300000
1.999512 20.0 197 4655 130782 246 3776682986 4852 0.000000 0.000000 -1.300000
2.175293 20.0 128 4841 130718 206 3776683012 4969 0.000000 0.000000 -1.300000
2.384033 20.0 180 4354 129651 427 3776683039 4534 0.000000 0.000000 -1.300000
2.614746 20.0 280 3709 129817 856 3776683066 3989 0.000000 0.000000 -1.300000
2.801514 20.0 447 2910 130104 1426 3776683092 3357 0.000000 0.000000 -1.300000
2.999268 20.0 677 2341 129616 1992 3776683119 3018 0.000000 0.000000 -1.300000
