# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-3.010254 20.0 265 4014 127075 979 3776661786 4279 0.000000 0.000000 -0.100000
-2.801514 20.0 439 3130 127198 1526 3776661813 3569 0.000000 0.000000 -0.100000
-2.603760 20.0 617 2434 126107 1896 3776661839 3051 0.000000 0.000000 -0.100000
-2.395020 20.0 715 2343 125465 2030 3776661866 3058 0.000000 0.000000 -0.100000
-2.197266 20.0 718 2562 126491 1798 3776661892 3280 0.000000 0.000000 -0.100000
-1.999512 20.0 578 3448 125796 1177 3776661919 4026 0.000000 0.000000 -0.100000
-1.801758 20.0 369 4216 126916 613 3776661946 4585 0.000000 0.000000 -0.100000
-1.614990 20.0 222 4798 126503 234 3776661973 5020 0.000000 0.000000 -0.100000
-1.395264 20.0 144 4995 126162 197 3776661999 5139 0.000000 0.000000 -0.100000
-1.197510 20.0 203 4724 126380 552 3776662026 4927 0.000000 0.000000 -0.100000
-0.999756 20.0 290 3806 126237 1085 3776662053 4096 0.000000 0.000000 -0.100000
-0.812988 20.0 494 3055 126191 1622 3776662079 3549 0.000000 0.000000 -0.100000
-0.604248 20.0 673 2336 125571 2033 3776662106 3009 0.000000 0.000000 -0.100000
-0.417480 20.0 704 2221 126647 2022 3776662133 2925 0.000000 0.000000 -0.100000
-0.197754 20.0 700 2709 125893 1693 3776662159 3409 0.000000 0.000000 -0.100000
-0.010986 20.0 601 3274 125991 1214 3776662186 3875 0.000000 0.000000 -0.100000
0.197754 20.0 387 4268 125988 583 3776662213 4655 0.000000 0.000000 -0.100000
0.395508 20.0 254 4841 126647 306 3776662239 5095 0.000000 0.000000 -0.100000
0.604248 20.0 144 4885 126660 187 3776662266 5029 0.000000 0.000000 -0.100000
0.791016 20.0 186 4789 125885 505 3776662293 4975 0.000000 0.000000 -0.100000
0.999756 20.0 262 3966 126555 1096 3776662319 4228 0.000000 0.000000 -0.100000
1.208496 20.0 464 3218 126444 1557 3776662346 3682 0.000000 0.000000 -0.100000
1.395264 20.0 638 2407 125860 1995 3776662372 3045 0.000000 0.000000 -0.100000
1.604004 20.0 672 2301 125798 2023 3776662399 2973 0.000000 0.000000 -0.100000
1.790771 20.0 674 2475 126314 1771 3776662426 3149 0.000000 0.000000 -0.100000
2.010498 20.0 590 3226 126540 1217 3776662453 3816 0.000000 0.000000 -0.100000
2.197266 20.0 410 3984 126918 739 3776662479 4394 0.000000 0.000000 -0.100000
2.395020 20.0 249 4883 126543 271 3776662506 5132 0.000000 0.000000 -0.100000
2.603760 20.0 139 5017 125994 168 3776662533 5156 0.000000 0.000000 -0.100000
2.801514 20.0 182 4539 126166 471 3776662559 4721 0.000000 0.000000 -0.100000
2.988281 20.0 252 4195 126575 861 3776662586 4447 0.000000 0.000000 -0.100000
