# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 255 3992 126207 987 3776666916 4247 0.000000 0.000000 -0.400000
-2.801514 20.0 504 2880 125521 1683 3776666943 3384 0.000000 0.000000 -0.400000
-2.603760 20.0 650 2315 125476 2024 3776666969 2965 0.000000 0.000000 -0.400000
-2.395020 20.0 666 2335 132419 2052 3776666996 3001 0.000000 0.000000 -0.400000
-2.208252 20.0 625 2826 133074 1634 3776667023 3451 0.000000 0.000000 -0.400000
-1.999512 20.0 498 3614 125843 949 3776667049 4112 0.000000 0.000000 -0.400000
-1.801758 20.0 358 4271 126769 486 3776667076 4629 0.000000 0.000000 -0.400000
-1.604004 20.0 203 4909 126183 213 3776667103 5112 0.000000 0.000000 -0.400000
-1.395264 20.0 136 4870 126348 240 3776667129 5006 0.000000 0.000000 -0.400000
-1.208496 20.0 198 4464 125787 628 3776667156 4662 0.000000 0.000000 -0.400000
-0.999756 20.0 354 3571 125049 1153 3776667183 3925 0.000000 0.000000 -0.400000
-0.802002 20.0 555 2649 118101 1810 3776667209 3204 0.000000 0.000000 -0.400000
-0.604248 20.0 716 2289 120028 1982 3776667236 3005 0.000000 0.000000 -0.400000
-0.395508 20.0 686 2288 125386 1952 3776667263 2974 0.000000 0.000000 -0.400000
-0.197754 20.0 652 2811 123980 1579 3776667290 3463 0.000000 0.000000 -0.400000
-0.010986 20.0 569 3540 124376 1086 3776667316 4109 0.000000 0.000000 -0.400000
0.197754 20.0 376 4446 125047 537 3776667343 4822 0.000000 0.000000 -0.400000
0.384522 20.0 177 4792 123063 199 3776667370 4969 0.000000 0.000000 -0.400000
0.604248 20.0 158 4857 123611 317 3776667396 5015 0.000000 0.000000 -0.400000
0.791016 20.0 200 4537 124404 550 3776667423 4737 0.000000 0.000000 -0.400000
0.988769 20.0 293 3910 125316 1064 3776667450 4203 0.000000 0.000000 -0.400000
1.208496 20.0 465 2892 124359 1597 3776667476 3357 0.000000 0.000000 -0.400000
1.395264 20.0 620 2512 125411 1909 3776667503 3132 0.000000 0.000000 -0.400000
1.593018 20.0 733 2273 126546 1952 3776667530 3006 0.000000 0.000000 -0.400000
1.801758 20.0 718 2596 126298 1672 3776667556 3314 0.000000 0.000000 -0.400000
2.010498 20.0 560 3359 125652 1159 3776667583 3919 0.000000 0.000000 -0.400000
2.186279 20.0 387 4136 125705 606 3776667610 4523 0.000000 0.000000 -0.400000
2.395020 20.0 221 4739 125651 245 3776667636 4960 0.000000 0.000000 -0.400000
2.603760 20.0 132 4946 132543 193 3776667663 5078 0.000000 0.000000 -0.400000
2.801514 20.0 164 4572 132458 479 3776667690 4736 0.000000 0.000000 -0.400000
2.999268 20.0 337 3752 124572 1163 3776667717 4089 0.000000 0.000000 -0.400000
