# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 651 2311 126792 1928 3776685746 2962 0.000000 0.000000 -1.500000
-2.790527 20.0 705 2153 127922 1931 3776685773 2858 0.000000 0.000000 -1.500000
-2.603760 20.0 636 2918 128027 1386 3776685799 3554 0.000000 0.000000 -1.500000
-2.395020 20.0 417 3760 127545 924 3776685826 4177 0.000000 0.000000 -1.500000
-2.208252 20.0 235 4593 128718 365 3776685853 4828 0.000000 0.000000 -1.500000
-1.988525 20.0 133 4818 127724 192 3776685879 4951 0.000000 0.000000 -1.500000
-1.801758 20.0 137 4547 128018 350 3776685906 4684 0.000000 0.000000 -1.500000
-1.604004 20.0 243 4117 127757 748 3776685933 4360 0.000000 0.000000 -1.500000
-1.395264 20.0 448 3154 127672 1395 3776685960 3602 0.000000 0.000000 -1.500000
-1.197510 20.0 567 2441 128134 1801 3776685986 3008 0.000000 0.000000 -1.500000
-0.999756 20.0 723 2246 126501 1946 3776686013 2969 0.000000 0.000000 -1.500000
-0.802002 20.0 678 2507 128598 1807 3776686040 3185 0.000000 0.000000 -1.500000
-0.615234 20.0 603 2860 128500 1458 3776686066 3463 0.000000 0.000000 -1.500000
-0.406494 20.0 388 4044 127382 743 3776686093 4432 0.000000 0.000000 -1.500000
-0.197754 20.0 258 4347 126959 464 3776686120 4605 0.000000 0.000000 -1.500000
-0.010986 20.0 155 4806 128075 295 3776686147 4961 0.000000 0.000000 -1.500000
0.197754 20.0 164 4736 127989 318 3776686173 4900 0.000000 0.000000 -1.500000
0.384522 20.0 212 4241 127753 634 3776686200 4453 0.000000 0.000000 -1.500000
0.604248 20.0 399 3235 127785 1256 3776686227 3634 0.000000 0.000000 -1.500000
0.812988 20.0 590 2492 128537 1820 3776686254 3082 0.000000 0.000000 -1.500000
0.999756 20.0 733 2212 127952 1952 3776686280 2945 0.000000 0.000000 -1.500000
1.197510 20.0 706 2304 127705 1807 3776686307 3010 0.000000 0.000000 -1.500000
1.395264 20.0 604 2952 127987 1482 3776686334 3556 0.000000 0.000000 -1.500000
1.593018 20.0 432 3771 128699 911 3776686361 4203 0.000000 0.000000 -1.500000
1.790771 20.0 239 4666 126912 386 3776686387 4905 0.000000 0.000000 -1.500000
1.999512 20.0 149 4798 127670 233 3776686414 4947 0.000000 0.000000 -1.500000
2.197266 20.0 147 4685 127548 366 3776686441 4832 0.000000 0.000000 -1.500000
2.395020 20.0 265 4139 128261 778 3776686467 4404 0.000000 0.000000 -1.500000
2.603760 20.0 416 3214 128689 1362 3776686494 3630 0.000000 0.000000 -1.500000
2.790527 20.0 606 2705 127154 1729 3776686521 3311 0.000000 0.000000 -1.500000
2.988281 20.0 723 2168 128109 1975 3776686548 2891 0.000000 0.000000 -1.500000
