# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.988281 20.0 499 2046 128911 1318 3776694316 2545 0.000000 0.000000 -2.000000
-2.812500 20.0 378 2597 128802 826 3776694343 2975 0.000000 0.000000 -2.000000
-2.603760 20.0 234 3372 129175 408 3776694370 3606 0.000000 0.000000 -2.000000
-2.406006 20.0 151 3695 128973 154 3776694396 3846 0.000000 0.000000 -2.000000
-2.208252 20.0 95 3753 128382 170 3776694423 3848 0.000000 0.000000 -2.000000
-1.999512 20.0 134 3376 128848 414 3776694450 3510 0.000000 0.000000 -2.000000
-1.801758 20.0 245 2921 129297 743 3776694477 3166 0.000000 0.000000 -2.000000
-1.593018 20.0 405 2321 129219 1204 3776694503 2726 0.000000 0.000000 -2.000000
-1.406250 20.0 512 1851 128305 1448 3776694530 2363 0.000000 0.000000 -2.000000
-1.208496 20.0 556 2060 129807 1267 3776694557 2616 0.000000 0.000000 -2.000000
-0.999756 20.0 467 2340 128356 1080 3776694583 2807 0.000000 0.000000 -2.000000
-0.802002 20.0 362 2769 129752 728 3776694610 3131 0.000000 0.000000 -2.000000
-0.615234 20.0 214 3485 128763 321 3776694637 3699 0.000000 0.000000 -2.000000
-0.384522 20.0 108 3745 129602 168 3776694664 3853 0.000000 0.000000 -2.000000
-0.208740 20.0 84 3807 128537 182 3776694691 3891 0.000000 0.000000 -2.000000
0.000000 20.0 150 3546 128578 403 3776694718 3696 0.000000 0.000000 -2.000000
0.197754 20.0 231 2910 129273 787 3776694744 3141 0.000000 0.000000 -2.000000
0.384522 20.0 361 2369 128565 1178 3776694771 2730 0.000000 0.000000 -2.000000
0.604248 20.0 492 1906 129989 1341 3776694798 2398 0.000000 0.000000 -2.000000
0.791016 20.0 564 1904 129298 1371 3776694824 2468 0.000000 0.000000 -2.000000
0.999756 20.0 482 2259 129229 1082 3776694851 2741 0.000000 0.000000 -2.000000
1.197510 20.0 408 2702 128506 813 3776694878 3110 0.000000 0.000000 -2.000000
1.395264 20.0 268 3200 129759 488 3776694905 3468 0.000000 0.000000 -2.000000
1.604004 20.0 155 3593 128701 211 3776694932 3748 0.000000 0.000000 -2.000000
1.801758 20.0 109 3624 129755 173 3776694959 3733 0.000000 0.000000 -2.000000
1.977539 20.0 145 3350 129645 413 3776694985 3495 0.000000 0.000000 -2.000000
2.197266 20.0 263 2840 129788 838 3776695012 3103 0.000000 0.000000 -2.000000
2.384033 20.0 420 2234 129598 1234 3776695039 2654 0.000000 0.000000 -2.000000
2.592773 20.0 543 1875 129318 1378 3776695066 2418 0.000000 0.000000 -2.000000
2.790527 20.0 550 1874 129442 1379 3776695092 2424 0.000000 0.000000 -2.000000
2.999268 20.0 447 2355 129580 1048 3776695120 2802 0.000000 0.000000 -2.000000
