# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 483 2843 131742 1680 3776678891 3326 0.000000 0.000000 -1.100000
-2.801514 20.0 682 2232 130336 1856 3776678918 2914 0.000000 0.000000 -1.100000
-2.603760 20.0 714 2254 130483 1845 3776678945 2968 0.000000 0.000000 -1.100000
-2.406006 20.0 647 2780 132100 1415 3776678972 3427 0.000000 0.000000 -1.100000
-2.197266 20.0 397 3748 130179 785 3776678999 4145 0.000000 0.000000 -1.100000
-1.999512 20.0 277 4441 130996 470 3776679025 4718 0.000000 0.000000 -1.100000
-1.801758 20.0 145 4960 131356 164 3776679052 5105 0.000000 0.000000 -1.100000
-1.604004 20.0 118 4594 130881 266 3776679079 4712 0.000000 0.000000 -1.100000
-1.406250 20.0 217 4034 132151 704 3776679105 4251 0.000000 0.000000 -1.100000
-1.186523 20.0 388 3402 132072 1257 3776679132 3790 0.000000 0.000000 -1.100000
-0.999756 20.0 603 2602 130304 1784 3776679159 3205 0.000000 0.000000 -1.100000
-0.802002 20.0 722 2386 131618 2056 3776679185 3108 0.000000 0.000000 -1.100000
-0.593262 20.0 709 2301 131234 1897 3776679212 3010 0.000000 0.000000 -1.100000
-0.395508 20.0 622 2798 130919 1497 3776679239 3420 0.000000 0.000000 -1.100000
-0.197754 20.0 515 3411 132569 924 3776679266 3926 0.000000 0.000000 -1.100000
0.000000 20.0 305 4396 131878 446 3776679292 4701 0.000000 0.000000 -1.100000
0.197754 20.0 183 4750 132108 173 3776679319 4933 0.000000 0.000000 -1.100000
0.395508 20.0 128 4748 131244 352 3776679346 4876 0.000000 0.000000 -1.100000
0.604248 20.0 212 4185 132161 663 3776679372 4397 0.000000 0.000000 -1.100000
0.802002 20.0 378 3263 130402 1281 3776679399 3641 0.000000 0.000000 -1.100000
0.977783 20.0 586 2687 132104 1660 3776679426 3273 0.000000 0.000000 -1.100000
1.186523 20.0 631 2271 131933 1903 3776679452 2902 0.000000 0.000000 -1.100000
1.406250 20.0 705 2276 132329 1797 3776679479 2981 0.000000 0.000000 -1.100000
1.582031 20.0 644 2772 130265 1458 3776679506 3416 0.000000 0.000000 -1.100000
1.790771 20.0 495 3590 130972 879 3776679533 4085 0.000000 0.000000 -1.100000
1.999512 20.0 298 4535 131731 487 3776679559 4833 0.000000 0.000000 -1.100000
2.186279 20.0 189 4826 130538 211 3776679586 5015 0.000000 0.000000 -1.100000
2.395020 20.0 112 4840 130606 250 3776679613 4952 0.000000 0.000000 -1.100000
2.592773 20.0 213 4303 130809 633 3776679640 4516 0.000000 0.000000 -1.100000
2.801514 20.0 368 3330 133043 1239 3776679666 3698 0.000000 0.000000 -1.100000
2.999268 20.0 527 2694 131117 1645 3776679693 3221 0.000000 0.000000 -1.100000
