# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 567 2517 130674 1705 3776679748 3084 0.000000 0.000000 1.100000
-2.790527 20.0 654 2208 131098 1995 3776679774 2862 0.000000 0.000000 1.100000
-2.603760 20.0 635 2357 131040 1788 3776679801 2992 0.000000 0.000000 1.100000
-2.395020 20.0 573 2973 131889 1372 3776679828 3546 0.000000 0.000000 1.100000
-2.197266 20.0 467 3932 131564 738 3776679855 4399 0.000000 0.000000 1.100000
-1.999512 20.0 273 4434 131168 311 3776679882 4707 0.000000 0.000000 1.100000
-1.801758 20.0 149 4815 130981 160 3776679908 4964 0.000000 0.000000 1.100000
-1.614990 20.0 166 4581 131147 451 3776679935 4747 0.000000 0.000000 1.100000
-1.406250 20.0 276 3981 130407 795 3776679962 4257 0.000000 0.000000 1.100000
-1.197510 20.0 393 3125 130104 1354 3776679988 3518 0.000000 0.000000 1.100000
-0.999756 20.0 563 2488 130319 1900 3776680015 3051 0.000000 0.000000 1.100000
-0.802002 20.0 719 2256 131502 1952 3776680042 2975 0.000000 0.000000 1.100000
-0.593262 20.0 685 2364 132411 1694 3776680069 3049 0.000000 0.000000 1.100000
-0.406494 20.0 590 2952 131701 1340 3776680095 3542 0.000000 0.000000 1.100000
-0.197754 20.0 376 3991 131823 629 3776680122 4367 0.000000 0.000000 1.100000
0.000000 20.0 230 4694 131483 299 3776680149 4924 0.000000 0.000000 1.100000
0.208740 20.0 168 4759 131573 195 3776680176 4927 0.000000 0.000000 1.100000
0.384522 20.0 123 4667 131321 233 3776680202 4790 0.000000 0.000000 1.100000
0.604248 20.0 210 4296 130983 694 3776680229 4506 0.000000 0.000000 1.100000
0.802002 20.0 388 3450 131237 1269 3776680256 3838 0.000000 0.000000 1.100000
0.988769 20.0 581 2584 131587 1765 3776680283 3165 0.000000 0.000000 1.100000
1.197510 20.0 670 2271 131592 2048 3776680309 2941 0.000000 0.000000 1.100000
1.395264 20.0 734 2336 131509 1845 3776680336 3070 0.000000 0.000000 1.100000
1.614990 20.0 624 2934 131110 1406 3776680363 3558 0.000000 0.000000 1.100000
1.801758 20.0 485 3645 130789 982 3776680389 4130 0.000000 0.000000 1.100000
2.010498 20.0 299 4259 131934 486 3776680416 4558 0.000000 0.000000 1.100000
2.197266 20.0 165 4843 132975 179 3776680443 5008 0.000000 0.000000 1.100000
2.395020 20.0 123 4746 132809 295 3776680470 4869 0.000000 0.000000 1.100000
2.603760 20.0 216 4058 133087 735 3776680497 4274 0.000000 0.000000 1.100000
2.790527 20.0 356 3424 133019 1267 3776680523 3780 0.000000 0.000000 1.100000
2.999268 20.0 504 2543 133993 1656 3776680550 3047 0.000000 0.000000 1.100000
