# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-3.109131 60.0 16335 19000 517251 68 3793609548 35335 0.000000 0.000000
-2.966309 60.0 19319 16097 510062 61 3793609614 35416 0.000000 0.000000
-2.823486 60.0 21653 13772 499329 85 3793609680 35425 0.000000 0.000000
-2.680664 60.0 22235 12982 495157 66 3793609746 35217 0.000000 0.000000
-2.537842 60.0 22347 13100 500504 63 3793609812 35447 0.000000 0.000000
-2.395020 60.0 20958 14408 493571 50 3793609878 35366 0.000000 0.000000
-2.263184 60.0 18336 16622 489675 62 3793609944 34958 0.000000 0.000000
-2.120361 60.0 15383 19775 500283 55 3793610010 35158 0.000000 0.000000
-1.977539 60.0 11825 23420 497749 71 3793610076 35245 0.000000 0.000000
-1.823730 60.0 9702 25838 496284 66 3793610142 35540 0.000000 0.000000
-1.702881 60.0 7987 26967 495543 69 3793610209 34954 0.000000 0.000000
-1.571045 60.0 7905 27458 497519 61 3793610275 35363 0.000000 0.000000
-1.428223 60.0 8882 26111 496890 67 3793610341 34993 0.000000 0.000000
-1.285400 60.0 11233 24184 500875 69 3793610407 35417 0.000000 0.000000
-1.142578 60.0 14300 20953 490491 75 3793610473 35253 0.000000 0.000000
-0.988769 60.0 17386 18045 495850 62 3793610539 35431 0.000000 0.000000
-0.856934 60.0 20706 14981 498632 68 3793610605 35687 0.000000 0.000000
-0.736084 60.0 22165 13127 490466 54 3793610671 35292 0.000000 0.000000
-0.582275 60.0 22965 12779 496820 67 3793610737 35744 0.000000 0.000000
-0.439453 60.0 22280 13271 502320 75 3793610804 35551 0.000000 0.000000
-0.307617 60.0 20339 14988 494707 50 3793610870 35327 0.000000 0.000000
-0.153809 60.0 17485 17537 493209 59 3793610936 35022 0.000000 0.000000
-0.021973 60.0 14265 20853 497977 73 3793611002 35118 0.000000 0.000000
0.120850 60.0 11554 23915 503045 80 3793611068 35469 0.000000 0.000000
0.252686 60.0 9080 26000 492227 69 3793611134 35080 0.000000 0.000000
0.384522 60.0 7925 27629 500497 63 3793611200 35554 0.000000 0.000000
0.527344 60.0 8257 26788 498031 58 3793611266 35045 0.000000 0.000000
0.670166 60.0 9521 25962 493011 44 3793611332 35483 0.000000 0.000000
0.802002 60.0 12414 22894 493563 73 3793611399 35308 0.000000 0.000000
0.955811 60.0 14741 20322 503771 83 3793611465 35063 0.000000 0.000000
1.087646 60.0 17714 17278 492500 76 3793611531 34992 0.000000 0.000000
1.230469 60.0 20603 14745 491153 73 3793611597 35348 0.000000 0.000000
1.373291 60.0 22323 13189 490335 62 3793611663 35512 0.000000 0.000000
1.516113 60.0 22905 12442 483536 52 3793611729 35347 0.000000 0.000000
1.669922 60.0 21918 13170 488965 56 3793611795 35088 0.000000 0.000000
1.801758 60.0 19996 15120 498327 61 3793611861 35116 0.000000 0.000000
1.933594 60.0 16919 17832 497988 65 3793611927 34751 0.000000 0.000000
2.065430 60.0 14121 21145 493191 66 3793611993 35266 0.000000 0.000000
2.208252 60.0 10564 24414 498879 58 3793612060 34978 0.000000 0.000000
2.362061 60.0 8522 26535 503217 70 3793612126 35057 0.000000 0.000000
2.504883 60.0 7725 27494 507860 54 3793612192 35219 0.000000 0.000000
2.636719 60.0 7968 27508 507643 74 3793612258 35476 0.000000 0.000000
2.779541 60.0 9843 25502 500975 62 3793612324 35345 0.000000 0.000000
2.922363 60.0 12216 23112 503025 80 3793612390 35328 0.000000 0.000000
3.054199 60.0 14859 20228 495728 72 3793612456 35087 0.000000 0.000000
