# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-3.087158 60.0 8042 27087 508143 64 3793600588 35129 0.000000 0.000000
-2.955322 60.0 9381 25791 501117 72 3793600654 35172 0.000000 0.000000
-2.834473 60.0 11749 23701 511261 62 3793600720 35450 0.000000 0.000000
-2.680664 60.0 14723 20643 503562 60 3793600786 35366 0.000000 0.000000
-2.548828 60.0 18062 17448 512516 79 3793600852 35510 0.000000 0.000000
-2.395020 60.0 21018 14600 505993 66 3793600918 35618 0.000000 0.000000
-2.263184 60.0 22210 13073 507476 62 3793600984 35283 0.000000 0.000000
-2.131348 60.0 22677 12643 505305 64 3793601050 35320 0.000000 0.000000
-1.977539 60.0 21434 13502 503903 71 3793601117 34936 0.000000 0.000000
-1.834717 60.0 19621 15837 508152 57 3793601183 35458 0.000000 0.000000
-1.713867 60.0 16759 18503 515062 62 3793601249 35262 0.000000 0.000000
-1.560059 60.0 13470 21847 498974 58 3793601315 35317 0.000000 0.000000
-1.428223 60.0 10108 24832 520429 57 3793601381 34940 0.000000 0.000000
-1.274414 60.0 8599 26823 500349 68 3793601447 35422 0.000000 0.000000
-1.142578 60.0 7549 27346 504483 77 3793601513 34895 0.000000 0.000000
-0.999756 60.0 8139 27239 506330 85 3793601579 35378 0.000000 0.000000
-0.856934 60.0 9960 25281 511725 60 3793601645 35241 0.000000 0.000000
-0.736084 60.0 12476 23072 503916 75 3793601712 35548 0.000000 0.000000
-0.571289 60.0 15731 19833 507347 74 3793601778 35564 0.000000 0.000000
-0.439453 60.0 18777 16524 504321 67 3793601844 35301 0.000000 0.000000
-0.296631 60.0 21283 14017 503732 59 3793601910 35300 0.000000 0.000000
-0.153809 60.0 22660 12650 512127 74 3793601976 35310 0.000000 0.000000
-0.021973 60.0 22648 12501 508223 59 3793602042 35149 0.000000 0.000000
0.120850 60.0 21726 13779 504733 70 3793602108 35505 0.000000 0.000000
0.252686 60.0 18846 16391 501417 71 3793602174 35237 0.000000 0.000000
0.384522 60.0 15949 19246 506998 63 3793602240 35195 0.000000 0.000000
0.549316 60.0 12764 22188 510958 67 3793602306 34952 0.000000 0.000000
0.670166 60.0 10110 25283 504426 79 3793602373 35393 0.000000 0.000000
0.812988 60.0 8051 27405 500952 62 3793602439 35456 0.000000 0.000000
0.955811 60.0 7758 27526 507626 58 3793602505 35284 0.000000 0.000000
1.098633 60.0 8321 26807 526552 76 3793602571 35128 0.000000 0.000000
1.241455 60.0 10241 25159 506237 79 3793602637 35400 0.000000 0.000000
1.384277 60.0 13363 21614 523753 65 3793602703 34977 0.000000 0.000000
1.505127 60.0 16336 19074 506918 63 3793602769 35410 0.000000 0.000000
1.647949 60.0 19606 15981 496162 70 3793602835 35587 0.000000 0.000000
1.790771 60.0 21664 13580 495746 67 3793602901 35244 0.000000 0.000000
1.933594 60.0 22775 12664 493516 77 3793602968 35439 0.000000 0.000000
2.065430 60.0 22645 12618 496895 79 3793603034 35263 0.000000 0.000000
2.219238 60.0 21042 14349 496265 62 3793603100 35391 0.000000 0.000000
2.362061 60.0 18314 16954 497445 60 3793603166 35268 0.000000 0.000000
2.493896 60.0 15292 19896 511181 68 3793603232 35188 0.000000 0.000000
2.636719 60.0 12216 23141 498699 62 3793603298 35357 0.000000 0.000000
2.779541 60.0 9374 25797 510629 76 3793603364 35171 0.000000 0.000000
2.911377 60.0 8109 27175 495854 57 3793603430 35284 0.000000 0.000000
3.054199 60.0 7526 27734 495304 60 3793603496 35260 0.000000 0.000000
