# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 60.0 1032 7888 378331 10089 3771081043 8920 0.0000000 0.0000000 -0.6152340
-1.2000000 60.0 764 7873 376886 10198 3771081106 8637 0.0000000 0.0000000 -0.6152340
-1.0000000 60.0 466 7756 377770 9941 3771081170 8222 0.0000000 0.0000000 -0.6152340
-0.8000000 60.0 208 7869 377807 10068 3771081233 8077 0.0000000 0.0000000 -0.6152340
-0.6000000 60.0 74 7796 375788 10189 3771081296 7870 0.0000000 0.0000000 -0.6152340
-0.4000000 60.0 98 7633 358171 10032 3771081359 7731 0.0000000 0.0000000 -0.6152340
-0.2000000 60.0 299 7903 356800 10004 3771081423 8202 0.0000000 0.0000000 -0.6152340
0.0000000 60.0 534 8034 375044 10252 3771081486 8568 0.0000000 0.0000000 -0.6152340
0.2000000 60.0 805 7889 376274 10123 3771081549 8694 0.0000000 0.0000000 -0.6152340
0.4000000 60.0 1049 7778 361801 9970 3771081612 8827 0.0000000 0.0000000 -0.6152340
0.6000000 60.0 1068 7750 359682 10221 3771081676 8818 0.0000000 0.0000000 -0.6152340
0.8000000 60.0 971 7750 375244 10113 3771081739 8721 0.0000000 0.0000000 -0.6152340
1.0000000 60.0 742 7812 378584 9880 3771081802 8554 0.0000000 0.0000000 -0.6152340
1.2000000 60.0 467 7903 377302 10105 3771081865 8370 0.0000000 0.0000000 -0.6152340
1.4000000 60.0 185 7966 373300 10035 3771081929 8151 0.0000000 0.0000000 -0.6152340
