# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 120.0 993 20988 745774 20478 3771097235 21981 0.0000000 0.0000000 -0.0878910
-1.2000000 120.0 710 20599 747489 20101 3771097358 21309 0.0000000 0.0000000 -0.0878910
-1.0000000 120.0 472 20684 747177 20499 3771097482 21156 0.0000000 0.0000000 -0.0878910
-0.8000000 120.0 223 20601 752391 20162 3771097605 20824 0.0000000 0.0000000 -0.0878910
-0.6000000 120.0 86 20575 752348 20252 3771097728 20661 0.0000000 0.0000000 -0.0878910
-0.4000000 120.0 118 20781 749351 20327 3771097851 20899 0.0000000 0.0000000 -0.0878910
-0.2000000 120.0 279 20543 742245 20632 3771097975 20822 0.0000000 0.0000000 -0.0878910
0.0000000 120.0 551 20609 747112 20063 3771098098 21160 0.0000000 0.0000000 -0.0878910
0.2000000 120.0 870 20845 753926 20181 3771098221 21715 0.0000000 0.0000000 -0.0878910
0.4000000 120.0 1124 20928 753826 20085 3771098344 22052 0.0000000 0.0000000 -0.0878910
0.6000000 120.0 1123 21036 752767 20304 3771098468 22159 0.0000000 0.0000000 -0.0878910
0.8000000 120.0 1016 20444 752857 20286 3771098591 21460 0.0000000 0.0000000 -0.0878910
1.0000000 120.0 760 20755 753336 20146 3771098714 21515 0.0000000 0.0000000 -0.0878910
1.2000000 120.0 477 20765 753841 20152 3771098837 21242 0.0000000 0.0000000 -0.0878910
1.4000000 120.0 215 20760 752352 20336 3771098961 20975 0.0000000 0.0000000 -0.0878910
