# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 60.0 719 9150 375356 10042 3771087858 9869 0.0000000 0.0000000 -0.3515620
-1.2000000 60.0 569 9142 373195 9904 3771087921 9711 0.0000000 0.0000000 -0.3515620
-1.0000000 60.0 329 9105 371828 10109 3771087984 9434 0.0000000 0.0000000 -0.3515620
-0.8000000 60.0 149 9099 371809 10094 3771088048 9248 0.0000000 0.0000000 -0.3515620
-0.6000000 60.0 62 9108 375072 10079 3771088111 9170 0.0000000 0.0000000 -0.3515620
-0.4000000 60.0 58 9209 374807 10178 3771088174 9267 0.0000000 0.0000000 -0.3515620
-0.2000000 60.0 180 9191 371675 10046 3771088237 9371 0.0000000 0.0000000 -0.3515620
0.0000000 60.0 384 9351 372387 10223 3771088301 9735 0.0000000 0.0000000 -0.3515620
0.2000000 60.0 616 9264 375865 10271 3771088364 9880 0.0000000 0.0000000 -0.3515620
0.4000000 60.0 727 9254 374025 10102 3771088427 9981 0.0000000 0.0000000 -0.3515620
0.6000000 60.0 734 9236 373901 10184 3771088490 9970 0.0000000 0.0000000 -0.3515620
0.8000000 60.0 750 9189 376423 10065 3771088554 9939 0.0000000 0.0000000 -0.3515620
1.0000000 60.0 582 9178 379715 10044 3771088617 9760 0.0000000 0.0000000 -0.3515620
1.2000000 60.0 367 9114 379468 10013 3771088680 9481 0.0000000 0.0000000 -0.3515620
1.4000000 60.0 165 9276 377948 10074 3771088743 9441 0.0000000 0.0000000 -0.3515620
