# Coil_pos O-Beam err ps_pos
0.0000000 1056.4748892 32.5034596 108.2250980
5.0000000 1575.6362385 39.6942847 108.2250980
10.0000000 1817.1142851 42.6276235 108.2250980
15.0000000 1746.6392622 41.7928135 108.2250980
20.0000000 1338.8216519 36.5899119 108.2250980
25.0000000 758.8995192 27.5481310 108.2250980
30.0000000 316.4317850 17.7885296 108.2250980
35.0000000 82.5476641 9.0855745 108.2250980
40.0000000 209.7878308 14.4840544 108.2250980
45.0000000 684.3279668 26.1596630 108.2250980
50.0000000 1222.5615693 34.9651479 108.2250980
55.0000000 1628.3869267 40.3532765 108.2250980
60.0000000 1874.1823302 43.2918275 108.2250980
65.0000000 1629.3409825 40.3650961 108.2250980
70.0000000 1202.8331771 34.6818854 108.2250980
75.0000000 584.3214349 24.1727416 108.2250980
80.0000000 184.0225837 13.5654924 108.2250980
85.0000000 90.6849030 9.5228621 108.2250980
90.0000000 417.8285893 20.4408559 108.2250980
95.0000000 941.4610586 30.6832374 108.2250980
