# Coil_pos O-Beam err ps_pos
0.0000000 482.8619818 21.9741207 109.9497070
5.0000000 646.6655670 25.4296199 109.9497070
10.0000000 751.0964404 27.4061387 109.9497070
15.0000000 606.7037044 24.6313561 109.9497070
20.0000000 466.8221450 21.6060673 109.9497070
25.0000000 281.8475500 16.7883159 109.9497070
30.0000000 115.1088576 10.7288796 109.9497070
35.0000000 46.4928895 6.8185695 109.9497070
40.0000000 111.4243088 10.5557714 109.9497070
45.0000000 270.0702977 16.4338157 109.9497070
50.0000000 504.6158449 22.4636561 109.9497070
55.0000000 675.3234663 25.9869865 109.9497070
60.0000000 740.6636805 27.2151370 109.9497070
65.0000000 588.0149152 24.2490188 109.9497070
70.0000000 427.7819650 20.6828906 109.9497070
75.0000000 183.5394938 13.5476748 109.9497070
80.0000000 80.8995487 8.9944176 109.9497070
85.0000000 76.4330001 8.7425969 109.9497070
90.0000000 220.1247462 14.8366016 109.9497070
95.0000000 437.8632417 20.9251820 109.9497070
