# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.757812 60.0 4217 19282 504779 12 3793644937 23499 0.000000 0.000000
-1.680908 60.0 5635 17526 491437 8 3793645003 23161 0.000000 0.000000
-1.593018 60.0 6732 16085 489637 4 3793645069 22817 0.000000 0.000000
-1.505127 60.0 7461 15098 483557 10 3793645135 22559 0.000000 0.000000
-1.428223 60.0 9051 13329 490404 10 3793645201 22380 0.000000 0.000000
-1.329346 60.0 8853 12909 484611 11 3793645267 21762 0.000000 0.000000
-1.241455 60.0 10073 11907 484605 11 3793645333 21980 0.000000 0.000000
-1.153565 60.0 10042 11484 486310 13 3793645400 21526 0.000000 0.000000
-1.087646 60.0 9826 11259 484204 15 3793645466 21085 0.000000 0.000000
-0.999756 60.0 9529 11274 485832 6 3793645532 20803 0.000000 0.000000
-0.900879 60.0 8935 11690 486199 8 3793645598 20625 0.000000 0.000000
-0.823975 60.0 7922 12706 491437 14 3793645664 20628 0.000000 0.000000
-0.725098 60.0 6912 13125 505888 6 3793645730 20037 0.000000 0.000000
-0.648193 60.0 5533 14210 507940 15 3793645796 19743 0.000000 0.000000
-0.571289 60.0 4942 14934 492372 6 3793645862 19876 0.000000 0.000000
-0.472412 60.0 3667 15641 485729 11 3793645929 19308 0.000000 0.000000
-0.373535 60.0 3068 16110 487930 6 3793645995 19178 0.000000 0.000000
-0.296631 60.0 2131 16653 488211 12 3793646061 18784 0.000000 0.000000
-0.208740 60.0 1813 17017 488827 8 3793646127 18830 0.000000 0.000000
-0.109863 60.0 1626 16978 495740 11 3793646193 18604 0.000000 0.000000
-0.043945 60.0 1643 16436 486377 11 3793646259 18079 0.000000 0.000000
0.043945 60.0 1953 15975 484735 9 3793646325 17928 0.000000 0.000000
0.120850 60.0 2432 15374 488278 7 3793646391 17806 0.000000 0.000000
0.208740 60.0 2606 14929 487750 17 3793646457 17535 0.000000 0.000000
0.296631 60.0 3159 14077 494642 8 3793646523 17236 0.000000 0.000000
0.373535 60.0 4083 13151 493222 9 3793646590 17234 0.000000 0.000000
0.483398 60.0 4364 12439 490607 9 3793646656 16803 0.000000 0.000000
0.560303 60.0 4835 11816 482753 9 3793646722 16651 0.000000 0.000000
0.637207 60.0 5180 11277 482199 19 3793646788 16457 0.000000 0.000000
0.736084 60.0 5489 10650 478426 8 3793646854 16139 0.000000 0.000000
0.812988 60.0 5566 10415 477451 8 3793646920 15981 0.000000 0.000000
0.900879 60.0 5391 10329 491335 7 3793646986 15720 0.000000 0.000000
0.977783 60.0 5100 10500 492773 10 3793647052 15600 0.000000 0.000000
1.076660 60.0 4917 10963 499368 11 3793647118 15880 0.000000 0.000000
1.153565 60.0 4371 11297 494135 10 3793647185 15668 0.000000 0.000000
1.252441 60.0 3707 11743 481893 9 3793647251 15450 0.000000 0.000000
1.340332 60.0 3237 11935 480526 9 3793647317 15172 0.000000 0.000000
1.406250 60.0 2746 12170 480487 7 3793647383 14916 0.000000 0.000000
1.494141 60.0 2105 12804 493477 8 3793647449 14909 0.000000 0.000000
1.593018 60.0 1740 13031 499120 9 3793647515 14771 0.000000 0.000000
1.680908 60.0 1450 13238 494990 14 3793647581 14688 0.000000 0.000000
1.768799 60.0 1168 13106 482730 11 3793647647 14274 0.000000 0.000000
