# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.768799 60.0 24767 22361 479087 6 3793639360 47128 0.000000 0.000000
-1.680908 60.0 22628 24365 480484 11 3793639426 46993 0.000000 0.000000
-1.604004 60.0 18942 28498 478544 5 3793639493 47440 0.000000 0.000000
-1.505127 60.0 17024 30788 483578 8 3793639559 47812 0.000000 0.000000
-1.417236 60.0 14948 32098 486110 10 3793639625 47046 0.000000 0.000000
-1.340332 60.0 11796 35908 481037 11 3793639691 47704 0.000000 0.000000
-1.230469 60.0 11278 36130 485787 6 3793639757 47408 0.000000 0.000000
-1.164551 60.0 7978 39408 481074 8 3793639823 47386 0.000000 0.000000
-1.087646 60.0 7692 39598 481323 12 3793639889 47290 0.000000 0.000000
-0.988769 60.0 6510 40214 484130 11 3793639956 46724 0.000000 0.000000
-0.922852 60.0 6399 40489 480659 7 3793640022 46888 0.000000 0.000000
-0.812988 60.0 6836 39635 483651 6 3793640088 46471 0.000000 0.000000
-0.725098 60.0 8238 38076 482405 10 3793640154 46314 0.000000 0.000000
-0.637207 60.0 8559 37350 480239 7 3793640220 45909 0.000000 0.000000
-0.560303 60.0 11653 34554 479968 7 3793640286 46207 0.000000 0.000000
-0.472412 60.0 14527 31019 480031 9 3793640352 45546 0.000000 0.000000
-0.384522 60.0 15903 29887 499379 9 3793640419 45790 0.000000 0.000000
-0.296631 60.0 19221 25974 515461 7 3793640485 45195 0.000000 0.000000
-0.208740 60.0 22400 22677 508169 9 3793640551 45077 0.000000 0.000000
-0.120850 60.0 23236 21278 489140 15 3793640617 44514 0.000000 0.000000
-0.043945 60.0 26007 18548 489612 11 3793640683 44555 0.000000 0.000000
0.032959 60.0 26819 17103 489050 10 3793640749 43922 0.000000 0.000000
0.131836 60.0 27354 16623 490355 8 3793640815 43977 0.000000 0.000000
0.219727 60.0 26618 17292 491258 12 3793640882 43910 0.000000 0.000000
0.307617 60.0 26890 17325 489043 12 3793640948 44215 0.000000 0.000000
0.384522 60.0 24970 18700 479276 14 3793641014 43670 0.000000 0.000000
0.472412 60.0 22076 21708 482237 12 3793641080 43784 0.000000 0.000000
0.560303 60.0 20481 23019 482687 10 3793641146 43500 0.000000 0.000000
0.648193 60.0 16427 26924 488216 6 3793641212 43351 0.000000 0.000000
0.736084 60.0 12968 30431 489488 11 3793641278 43399 0.000000 0.000000
0.823975 60.0 9574 33767 493404 9 3793641344 43341 0.000000 0.000000
0.889893 60.0 8693 34365 495447 9 3793641411 43058 0.000000 0.000000
0.977783 60.0 6344 36298 487543 13 3793641477 42642 0.000000 0.000000
1.065674 60.0 5232 37152 485230 16 3793641543 42384 0.000000 0.000000
1.164551 60.0 4851 37315 486060 13 3793641609 42166 0.000000 0.000000
1.263428 60.0 5021 37012 490683 11 3793641675 42033 0.000000 0.000000
1.329346 60.0 6140 35610 484309 5 3793641741 41750 0.000000 0.000000
1.406250 60.0 6839 34328 483552 11 3793641807 41167 0.000000 0.000000
1.494141 60.0 9049 31636 484484 10 3793641873 40685 0.000000 0.000000
1.604004 60.0 10950 29027 483018 10 3793641939 39977 0.000000 0.000000
1.680908 60.0 12809 26675 483281 8 3793642006 39484 0.000000 0.000000
1.768799 60.0 16634 22216 484712 14 3793642072 38850 0.000000 0.000000
