# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.757812 60.0 1040 13101 482724 12 3793647724 14141 0.000000 0.000000
-1.669922 60.0 1110 12988 484504 5 3793647790 14098 0.000000 0.000000
-1.593018 60.0 1185 12686 484151 10 3793647857 13871 0.000000 0.000000
-1.505127 60.0 1426 12289 487363 8 3793647923 13715 0.000000 0.000000
-1.417236 60.0 1707 12116 489759 7 3793647989 13823 0.000000 0.000000
-1.329346 60.0 2153 11343 482681 11 3793648055 13496 0.000000 0.000000
-1.241455 60.0 2488 10780 487335 12 3793648121 13268 0.000000 0.000000
-1.153565 60.0 2781 10248 483756 12 3793648187 13029 0.000000 0.000000
-1.087646 60.0 3010 10027 485042 4 3793648253 13037 0.000000 0.000000
-0.988769 60.0 3145 9795 486304 9 3793648319 12940 0.000000 0.000000
-0.900879 60.0 3192 9472 489658 5 3793648386 12664 0.000000 0.000000
-0.812988 60.0 3204 9489 488922 10 3793648452 12693 0.000000 0.000000
-0.725098 60.0 3125 9490 483249 5 3793648518 12615 0.000000 0.000000
-0.637207 60.0 3038 9399 483000 13 3793648584 12437 0.000000 0.000000
-0.560303 60.0 2676 9682 483697 10 3793648650 12358 0.000000 0.000000
-0.483398 60.0 2507 9721 489681 5 3793648716 12228 0.000000 0.000000
-0.395508 60.0 2065 10211 483278 8 3793648782 12276 0.000000 0.000000
-0.307617 60.0 1832 10248 480598 10 3793648848 12080 0.000000 0.000000
-0.219727 60.0 1449 10432 481630 8 3793648915 11881 0.000000 0.000000
-0.120850 60.0 1207 10574 483482 9 3793648981 11781 0.000000 0.000000
-0.043945 60.0 1040 10717 480423 11 3793649047 11757 0.000000 0.000000
0.043945 60.0 807 10615 481705 8 3793649113 11422 0.000000 0.000000
0.131836 60.0 760 10701 482966 6 3793649179 11461 0.000000 0.000000
0.219727 60.0 712 10619 498985 12 3793649245 11331 0.000000 0.000000
0.307617 60.0 809 10390 512469 12 3793649311 11199 0.000000 0.000000
0.384522 60.0 839 10286 504131 13 3793649377 11125 0.000000 0.000000
0.472412 60.0 1078 9927 492113 8 3793649444 11005 0.000000 0.000000
0.549316 60.0 1164 9797 489800 4 3793649510 10961 0.000000 0.000000
0.648193 60.0 1342 9629 491961 10 3793649576 10971 0.000000 0.000000
0.725098 60.0 1572 9204 490330 8 3793649642 10776 0.000000 0.000000
0.823975 60.0 1779 8876 491808 10 3793649708 10655 0.000000 0.000000
0.889893 60.0 1846 8618 483362 7 3793649774 10464 0.000000 0.000000
0.988769 60.0 1982 8654 482556 5 3793649840 10636 0.000000 0.000000
1.076660 60.0 1893 8529 486137 8 3793649906 10422 0.000000 0.000000
1.164551 60.0 1975 8302 484608 9 3793649972 10277 0.000000 0.000000
1.263428 60.0 1838 8377 486409 9 3793650038 10215 0.000000 0.000000
1.329346 60.0 1791 8373 486203 10 3793650105 10164 0.000000 0.000000
1.417236 60.0 1689 8310 487873 13 3793650171 9999 0.000000 0.000000
1.505127 60.0 1535 8273 487500 6 3793650237 9808 0.000000 0.000000
1.593018 60.0 1272 8514 484377 3 3793650303 9786 0.000000 0.000000
1.669922 60.0 1089 8723 479916 12 3793650369 9812 0.000000 0.000000
1.768799 60.0 907 8667 480285 7 3793650435 9574 0.000000 0.000000
