# Coil O-Beam err ps_pos
-1.7500000 -20.3172585 10.3440804 109.7998050
-1.5000000 44.0828687 14.8996644 109.7998050
-1.2500000 227.0957227 23.6008474 109.7998050
-1.0000000 450.9909586 31.0161248 109.7998050
-0.7500000 598.8836140 35.1283361 109.7998050
-0.5000000 595.7865412 35.1994318 109.7998050
-0.2500000 451.5498858 31.3528308 109.7998050
0.0000000 211.0303488 23.7486842 109.7998050
0.2500000 23.3607435 14.6969385 109.7998050
0.5000000 -40.6957869 9.2736185 109.7998050
0.7500000 39.5047387 15.0332964 109.7998050
1.0000000 264.3968788 24.6576560 109.7998050
1.2500000 538.6851800 32.5883415 109.7998050
1.5000000 597.8222797 35.1852242 109.7998050
1.7500000 538.3763078 34.3074336 109.7998050
