# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-2.109375 20.0 1307 6253 4 16 3795015344 7560 0.000000 0.000000
-1.900635 20.0 1529 5881 4 18 3795015370 7410 0.000000 0.000000
-1.680908 20.0 1883 5487 4 24 3795015396 7370 0.000000 0.000000
-1.483154 20.0 2542 4841 5 22 3795015422 7383 0.000000 0.000000
-1.274414 20.0 3045 4412 4 15 3795015449 7457 0.000000 0.000000
-1.054688 20.0 3266 4114 3 16 3795015475 7380 0.000000 0.000000
-0.834961 20.0 3173 4301 4 12 3795015501 7474 0.000000 0.000000
-0.626221 20.0 2528 4871 4 23 3795015528 7399 0.000000 0.000000
-0.417480 20.0 1890 5447 5 21 3795015554 7337 0.000000 0.000000
-0.208740 20.0 1400 5947 3 19 3795015580 7347 0.000000 0.000000
0.000000 20.0 1227 6373 8 20 3795015606 7600 0.000000 0.000000
0.208740 20.0 1502 5947 2 20 3795015632 7449 0.000000 0.000000
0.395508 20.0 1974 5417 4 17 3795015659 7391 0.000000 0.000000
0.626221 20.0 2576 4769 3 11 3795015685 7345 0.000000 0.000000
0.823975 20.0 2978 4328 3 24 3795015711 7306 0.000000 0.000000
1.054688 20.0 3217 4065 4 30 3795015737 7282 0.000000 0.000000
1.263428 20.0 2950 4452 3 23 3795015764 7402 0.000000 0.000000
1.472168 20.0 2478 5006 6 18 3795015790 7484 0.000000 0.000000
1.669922 20.0 1814 5607 1 18 3795015816 7421 0.000000 0.000000
1.889648 20.0 1402 6064 4 18 3795015842 7466 0.000000 0.000000
2.087402 4.2 274 1392 0 2 3795015853 1666 0.000000 0.000000
