*Begin rocking: 17/06/2025 16:54:06
*Points: 0
*
*notes: 
*Rho-Axis: -0.850
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.7619900	2	144	284	2392	428	428
         1	-1.7619500	2	198	343	2380	535	541
         2	-1.7618900	2	277	396	2428	573	673
         3	-1.7618500	2	393	413	2387	711	806
         4	-1.7618000	2	544	431	2370	822	975
         5	-1.7617500	2	655	538	2374	904	1193
         6	-1.7617100	2	808	593	2398	1006	1401
         7	-1.7616500	2	813	692	2331	1091	1505
         8	-1.7616000	2	804	840	2377	1100	1644
         9	-1.7615500	2	707	847	2357	1132	1554
        10	-1.7614900	2	660	820	2382	1305	1480
        11	-1.7614500	2	542	718	2351	1242	1260
        12	-1.7614000	2	377	638	2359	1101	1015
        13	-1.7613400	2	312	573	2365	965	885
        14	-1.7613000	2	281	514	2449	785	795
        15	-1.7612400	2	219	406	2396	639	625
        16	-1.7612000	2	163	395	2352	542	558
        17	-1.7611400	2	90	324	2369	456	414
*stopped by user: 17/06/2025 16:55:15
