*Begin rocking: 17/06/2025 19:04:07
*Points: 0
*
*notes: 
*Rho-Axis: -0.850
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.3294800	2	0	0	2325	1	0
         1	-1.3294600	2	1	2	2356	2	3
         2	-1.3294000	2	2	1	2206	1	3
         3	-1.3293500	2	0	0	2421	2	0
         4	-1.3293000	2	2	4	2317	4	6
         5	-1.3292600	2	1	2	2384	4	3
         6	-1.3292000	2	0	3	2286	3	3
         7	-1.3291500	2	1	0	2304	1	1
         8	-1.3291100	2	0	3	2172	2	3
         9	-1.3290500	2	0	0	2349	2	0
        10	-1.3290000	2	0	2	2345	1	2
        11	-1.3289500	2	1	0	2367	1	1
        12	-1.3289000	2	0	1	2370	3	1
        13	-1.3288500	2	0	2	2256	1	2
*stopped by user: 17/06/2025 19:04:59
