*Begin rocking: 23/10/2025 17:22:56
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3466500	2	28	12	4972	193	40
         1	0.3467000	2	42	11	5087	245	53
         2	0.3467700	2	34	21	5110	320	55
         3	0.3468100	2	57	47	5113	400	104
         4	0.3468600	2	86	61	4982	492	147
         5	0.3469100	2	81	80	4988	598	161
         6	0.3469600	2	109	112	5061	646	221
         7	0.3470100	2	123	132	5102	581	255
         8	0.3470600	2	110	123	5019	526	233
         9	0.3471000	2	134	123	5000	475	257
        10	0.3471500	2	129	81	5180	317	210
        11	0.3472100	2	121	61	4794	245	182
        12	0.3472600	2	106	46	5124	158	152
        13	0.3473000	2	65	22	5015	146	87
        14	0.3473600	2	33	12	5057	114	45
        15	0.3474200	2	32	8	5177	129	40
        16	0.3474700	2	18	3	4946	96	21
        17	0.3475100	2	16	2	5193	91	18
        18	0.3475600	2	17	3	5043	70	20
*stopped by user: 23/10/2025 17:24:13
