*Begin rocking: 25/06/2025 16:43:04
*Points: 0
*
*notes: 
*Rho-Axis: -2.850
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.0071500	2	33	299	2364	46	332
         1	-1.0071000	2	25	317	2336	34	342
         2	-1.0070500	2	21	379	2416	32	400
         3	-1.0070100	2	33	419	2337	40	452
         4	-1.0069500	2	43	432	2426	39	475
         5	-1.0069100	2	48	529	2398	48	577
         6	-1.0068500	2	56	585	2353	58	641
         7	-1.0068000	2	66	664	2373	72	730
         8	-1.0067500	2	117	720	2350	75	837
         9	-1.0067000	2	106	938	2324	136	1044
        10	-1.0066500	2	241	931	2293	250	1172
        11	-1.0066000	2	218	1118	2420	295	1336
        12	-1.0065500	2	210	1183	2490	193	1393
        13	-1.0065000	2	249	1381	2287	151	1630
        14	-1.0064600	2	297	1470	2406	210	1767
        15	-1.0064000	2	448	1783	2379	282	2231
        16	-1.0063600	2	649	1879	2304	378	2528
        17	-1.0063000	2	661	2272	2355	565	2933
        18	-1.0062500	2	842	2628	2355	864	3470
        19	-1.0062100	2	1098	2762	2365	1404	3860
        20	-1.0061500	2	1268	3078	2382	2176	4346
        21	-1.0061000	2	1428	3231	2406	2666	4659
        22	-1.0060500	2	1301	3456	2394	3272	4757
        23	-1.0060000	2	1187	3814	2357	3756	5001
        24	-1.0059600	2	1686	3285	2379	3690	4971
        25	-1.0059000	2	1341	3390	2423	3560	4731
        26	-1.0058500	2	1640	3081	2415	3317	4721
        27	-1.0057900	2	956	3062	2352	2418	4018
        28	-1.0057400	2	884	2922	2291	1897	3806
        29	-1.0057100	2	886	2563	2336	1280	3449
        30	-1.0056500	2	625	2310	2428	804	2935
        31	-1.0056000	2	392	2088	2316	502	2480
        32	-1.0055500	2	435	1739	2228	322	2174
        33	-1.0055000	2	231	1611	2427	280	1842
        34	-1.0054400	2	196	1357	2399	177	1553
        35	-1.0054100	2	221	1171	2419	154	1392
        36	-1.0053500	2	129	1084	2406	127	1213
*stopped by user: 25/06/2025 16:45:32
