*Begin rocking: 26/09/2025 08:43:18
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.8621800	5	145	515	11536	21	660
         1	-1.8621200	5	212	567	11365	47	779
         2	-1.8620900	5	230	699	11459	107	929
         3	-1.8620300	5	321	799	11367	234	1120
         4	-1.8619800	5	489	818	11376	436	1307
         5	-1.8619300	5	582	942	11182	757	1524
         6	-1.8618800	5	715	876	11441	1032	1591
         7	-1.8618300	5	629	985	11210	1259	1614
         8	-1.8617800	5	478	1076	11411	1294	1554
         9	-1.8617300	5	402	1116	11330	1276	1518
        10	-1.8616900	5	391	1064	11492	1168	1455
        11	-1.8616400	5	223	1094	11422	863	1317
        12	-1.8615900	5	162	1001	11507	670	1163
        13	-1.8615400	5	161	949	11428	455	1110
        14	-1.8614800	5	117	789	11390	266	906
*stopped by user: 26/09/2025 08:45:02
