*Begin rocking: 25/06/2025 15:51:00
*Points: 0
*
*notes: 
*Rho-Axis: -2.850
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.0071500	2	103	710	2486	73	813
         1	-1.0071000	2	134	804	2478	98	938
         2	-1.0070500	2	178	980	2436	198	1158
         3	-1.0070000	2	248	1067	2462	298	1315
         4	-1.0069500	2	251	1135	2495	190	1386
         5	-1.0069000	2	241	1240	2424	159	1481
         6	-1.0068500	2	352	1384	2413	180	1736
         7	-1.0068000	2	465	1549	2434	267	2014
         8	-1.0067500	2	587	1814	2429	344	2401
         9	-1.0067100	2	714	1993	2369	500	2707
        10	-1.0066500	2	960	2412	2405	730	3372
        11	-1.0066000	2	1176	2493	2478	1177	3669
        12	-1.0065400	2	1375	2788	2478	1848	4163
        13	-1.0065000	2	1303	3162	2469	2496	4465
        14	-1.0064600	2	1656	3153	2524	3242	4809
        15	-1.0064000	2	1358	3593	2461	3641	4951
        16	-1.0063500	2	1839	3147	2505	3787	4986
        17	-1.0063100	2	1303	3554	2470	3573	4857
        18	-1.0062500	2	1389	3257	2478	3213	4646
        19	-1.0062000	2	1095	3338	2564	3009	4433
        20	-1.0061500	2	1190	2779	2524	2097	3969
        21	-1.0061000	2	808	2847	2334	1506	3655
        22	-1.0060500	2	667	2474	2428	916	3141
        23	-1.0060100	2	490	2160	2468	545	2650
        24	-1.0059400	2	473	1760	2409	351	2233
        25	-1.0059100	2	305	1597	2491	252	1902
        26	-1.0058400	2	247	1411	2463	195	1658
        27	-1.0058000	2	196	1192	2494	149	1388
        28	-1.0057500	2	132	1060	2425	128	1192
        29	-1.0057100	2	153	915	2502	111	1068
*stopped by user: 25/06/2025 15:53:02
