*Begin rocking: 17/06/2025 10:01:25
*Points: 0
*
*notes: 
*Rho-Axis: -0.800
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.7663000	2	361	1154	2988	149	1515
         1	-1.7662300	2	588	1373	2979	229	1961
         2	-1.7662000	2	661	1423	2962	277	2084
         3	-1.7661400	2	919	1549	3076	422	2468
         4	-1.7661000	2	1134	1728	2927	574	2862
         5	-1.7660400	2	1439	1867	2940	1094	3306
         6	-1.7659900	2	1818	1970	3031	1529	3788
         7	-1.7659500	2	2044	2108	2932	1984	4152
         8	-1.7658900	2	2315	2216	2980	2531	4531
         9	-1.7658500	2	2352	2294	2981	2801	4646
        10	-1.7657900	2	2489	2311	3005	2969	4800
        11	-1.7657400	2	2425	2299	2929	2914	4724
        12	-1.7657100	2	2260	2352	2922	2862	4612
        13	-1.7656600	2	2120	2184	2989	2534	4304
        14	-1.7655900	2	1744	2066	2917	1898	3810
        15	-1.7655500	2	1529	2045	2924	1396	3574
        16	-1.7654900	2	1261	1886	2891	1025	3147
        17	-1.7654400	2	855	1787	2900	623	2642
        18	-1.7654100	2	723	1525	3003	418	2248
        19	-1.7653400	2	568	1431	2944	266	1999
*stopped by user: 17/06/2025 10:02:40
