*Begin rocking: 20/06/2025 12:34:45
*Points: 0
*
*notes: 
*Rho-Axis: -0.750
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.6652100	2	19	275	3262	19	294
         1	-1.6651500	2	25	283	4321	19	308
         2	-1.6650900	2	21	306	4131	30	327
         3	-1.6650400	2	23	336	4381	33	359
         4	-1.6650000	2	28	391	4203	22	419
         5	-1.6649400	2	41	363	4328	23	404
         6	-1.6648900	2	51	413	4555	39	464
         7	-1.6648400	2	44	496	4405	28	540
         8	-1.6647900	2	55	488	4308	37	543
         9	-1.6647400	2	77	547	4274	58	624
        10	-1.6647000	2	80	665	4354	46	745
        11	-1.6646400	2	89	719	2637	68	808
        12	-1.6645900	2	146	838	4219	59	984
        13	-1.6645500	2	190	937	2837	114	1127
        14	-1.6645000	2	287	1023	2798	192	1310
        15	-1.6644400	2	289	1249	2552	173	1538
        16	-1.6643800	2	312	1360	2575	147	1672
        17	-1.6643500	2	367	1461	2633	157	1828
        18	-1.6642900	2	460	1572	2650	198	2032
        19	-1.6642400	2	590	1809	2764	263	2399
        20	-1.6642000	2	636	1967	2532	391	2603
        21	-1.6641500	2	957	2160	2572	600	3117
        22	-1.6640900	2	1139	2281	2534	826	3420
        23	-1.6640400	2	1227	2582	2551	1205	3809
        24	-1.6640000	2	1576	2675	3025	1606	4251
        25	-1.6639400	2	1524	2916	3027	2076	4440
        26	-1.6638900	2	1739	2818	2764	2309	4557
        27	-1.6638500	2	1742	2830	2623	2534	4572
        28	-1.6638000	2	1873	2917	2527	2561	4790
        29	-1.6637500	2	1601	2878	2894	2326	4479
        30	-1.6636900	2	1978	2524	3104	2102	4502
        31	-1.6636600	2	1594	2742	3274	1855	4336
        32	-1.6635900	2	1273	2550	3212	1448	3823
        33	-1.6635400	2	1152	2301	3287	893	3453
        34	-1.6634900	2	889	2284	3264	628	3173
        35	-1.6634400	2	788	1976	3263	382	2764
        36	-1.6634000	2	566	1793	3158	259	2359
        37	-1.6633500	2	415	1721	3181	198	2136
        38	-1.6633000	2	355	1447	3235	159	1802
        39	-1.6632500	2	286	1267	3190	125	1553
        40	-1.6632000	2	214	1167	3242	83	1381
        41	-1.6631300	2	149	958	2939	84	1107
        42	-1.6631000	2	123	911	3540	65	1034
        43	-1.6630400	2	92	809	3842	48	901
        44	-1.6629900	2	99	703	3652	57	802
        45	-1.6629500	2	74	663	3492	44	737
        46	-1.6628900	2	55	594	4308	43	649
        47	-1.6628300	2	47	535	4586	32	582
        48	-1.6628000	2	56	430	4514	35	486
        49	-1.6627400	2	43	429	4620	33	472
        50	-1.6626900	2	28	364	4508	27	392
        51	-1.6626500	2	28	362	4593	26	390
        52	-1.6626000	2	24	348	4652	34	372
        53	-1.6625500	2	21	311	4694	19	332
        54	-1.6624900	2	20	268	4531	21	288
*stopped by user: 20/06/2025 12:38:14
