*Begin rocking: 26/09/2025 11:25:45
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.8621800	5	5	55	11307	85	60
         1	-1.8621400	5	2	70	11654	100	72
         2	-1.8620800	5	4	63	11324	77	67
         3	-1.8620300	5	1	83	11456	88	84
         4	-1.8619900	5	1	91	11450	98	92
         5	-1.8619300	5	3	105	11431	120	108
         6	-1.8618800	5	7	97	11380	111	104
         7	-1.8618400	5	14	124	11460	173	138
         8	-1.8617800	5	19	167	11267	198	186
         9	-1.8617400	5	53	187	11383	250	240
        10	-1.8616900	5	60	244	11280	260	304
        11	-1.8616300	5	43	280	11436	309	323
        12	-1.8615800	5	66	294	11397	320	360
        13	-1.8615400	5	54	288	11436	372	342
        14	-1.8614800	5	82	318	11509	404	400
        15	-1.8614300	5	114	379	11402	506	493
        16	-1.8613800	5	156	457	11621	577	613
        17	-1.8613400	5	219	520	11440	675	739
        18	-1.8612900	5	289	596	11488	725	885
        19	-1.8612400	5	388	650	11571	720	1038
        20	-1.8611900	5	431	708	11252	756	1139
        21	-1.8611300	5	365	838	11530	737	1203
        22	-1.8610800	5	339	1006	11562	760	1345
        23	-1.8610400	5	302	1014	11387	757	1316
        24	-1.8609800	5	212	1015	11319	797	1227
        25	-1.8609300	5	166	1079	11446	754	1245
        26	-1.8608800	5	118	1081	11387	791	1199
        27	-1.8608400	5	91	950	11465	721	1041
        28	-1.8607900	5	59	888	11478	701	947
        29	-1.8607300	5	37	777	11426	680	814
        30	-1.8606700	5	45	635	11434	629	680
        31	-1.8606300	5	45	512	11654	547	557
        32	-1.8605900	5	24	424	11429	418	448
        33	-1.8605400	5	23	396	11570	337	419
        34	-1.8604800	5	23	280	11398	295	303
        35	-1.8604300	5	12	239	11314	243	251
        36	-1.8603800	5	21	216	11499	246	237
        37	-1.8603300	5	14	165	11284	207	179
        38	-1.8602800	5	11	156	11476	178	167
*stopped by user: 26/09/2025 11:30:26
