*Begin rocking: 25/09/2025 17:39:04
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.8594000	2	1	479	4638	7	480
         1	-1.8593400	2	0	564	4530	9	564
         2	-1.8593000	2	4	685	4605	15	689
         3	-1.8592600	2	6	808	4582	9	814
         4	-1.8592000	2	3	890	4571	24	893
         5	-1.8591600	2	1	1061	4499	28	1062
         6	-1.8591000	2	3	1233	4542	56	1236
         7	-1.8590600	2	6	1536	4445	131	1542
         8	-1.8590000	2	3	1751	4531	245	1754
         9	-1.8589500	2	5	2192	4645	797	2197
        10	-1.8589000	2	2	2689	4590	1546	2691
        11	-1.8588400	2	20	3139	4630	3130	3159
        12	-1.8588000	2	9	3552	4553	4096	3561
        13	-1.8587500	2	8	3524	4520	4286	3532
        14	-1.8587100	2	12	3500	4563	4533	3512
        15	-1.8586400	2	9	3203	4575	4298	3212
        16	-1.8585900	2	5	2948	4607	3570	2953
        17	-1.8585500	2	8	2697	4582	2490	2705
        18	-1.8585000	2	5	2404	4599	1368	2409
        19	-1.8584500	2	2	2144	4590	712	2146
        20	-1.8584000	2	7	1740	4409	282	1747
        21	-1.8583500	2	3	1421	4586	100	1424
        22	-1.8583000	2	8	1188	4547	67	1196
        23	-1.8582400	2	3	990	4444	46	993
        24	-1.8582000	2	6	851	4580	36	857
        25	-1.8581500	2	3	687	4613	13	690
        26	-1.8580900	2	2	582	4658	14	584
        27	-1.8580400	2	4	532	4588	10	536
        28	-1.8580100	2	1	482	4488	9	483
        29	-1.8579500	2	1	441	4657	14	442
        30	-1.8578900	2	2	368	4635	8	370
        31	-1.8578400	2	3	319	4537	8	322
        32	-1.8578000	2	6	316	4570	6	322
        33	-1.8577500	2	6	273	4611	3	279
        34	-1.8577000	2	5	239	4476	5	244
        35	-1.8576600	2	2	248	4613	9	250
        36	-1.8576000	2	5	197	4535	5	202
        37	-1.8575400	2	3	174	4566	6	177
        38	-1.8575100	2	6	168	4616	2	174
        39	-1.8574400	2	5	164	4716	4	169
        40	-1.8574000	2	6	173	4627	4	179
        41	-1.8573400	2	1	140	4647	5	141
        42	-1.8573000	2	2	132	4606	2	134
        43	-1.8572500	2	4	113	4484	3	117
        44	-1.8572000	2	2	108	4473	5	110
        45	-1.8571400	2	4	131	4508	3	135
*stopped by user: 25/09/2025 17:42:16
