*Begin rocking: 27/06/2025 20:54:20
*Points: 0
*
*notes: 
*Rho-Axis: -2.900
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.0604300	2	42	18	3205	341	60
         1	-1.0603800	2	62	15	3065	359	77
         2	-1.0603300	2	56	14	3110	402	70
         3	-1.0602800	2	62	24	3123	427	86
         4	-1.0602300	2	84	26	2924	477	110
         5	-1.0601800	2	127	36	3062	595	163
         6	-1.0601400	2	145	60	2996	623	205
         7	-1.0600900	2	205	63	3056	653	268
         8	-1.0600400	2	247	114	3007	714	361
         9	-1.0599800	2	292	143	3087	741	435
        10	-1.0599300	2	320	176	3090	812	496
        11	-1.0598700	2	353	226	3125	831	579
        12	-1.0598400	2	366	228	3044	876	594
        13	-1.0597900	2	360	245	3195	816	605
        14	-1.0597400	2	338	260	3011	796	598
        15	-1.0596900	2	335	226	3088	821	561
        16	-1.0596300	2	310	210	3131	783	520
        17	-1.0595800	2	272	179	3102	757	451
        18	-1.0595300	2	225	139	2969	664	364
        19	-1.0594900	2	171	105	3093	681	276
        20	-1.0594400	2	171	57	2974	628	228
        21	-1.0593800	2	117	50	3053	596	167
        22	-1.0593400	2	88	33	3105	481	121
        23	-1.0592800	2	78	17	3045	439	95
        24	-1.0592400	2	50	22	3107	433	72
        25	-1.0591800	2	26	13	3063	357	39
        26	-1.0591300	2	27	8	2976	293	35
        27	-1.0590800	2	24	13	3028	248	37
        28	-1.0590300	2	17	9	3053	225	26
        29	-1.0589900	2	18	4	2893	229	22
*stopped by user: 27/06/2025 20:56:27
