*Begin rocking: 25/09/2025 08:58:43
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.0083500	2	14857	276	4587	9	15133
         1	0.0084000	2	14722	298	4624	5	15020
         2	0.0084400	2	14429	362	4530	1	14791
         3	0.0085000	2	14096	412	4452	11	14508
         4	0.0085500	2	13876	465	4574	8	14341
         5	0.0086000	2	13386	557	4557	10	13943
         6	0.0086600	2	12927	654	4455	35	13581
         7	0.0087000	2	12388	768	4682	56	13156
         8	0.0087500	2	11747	925	4599	124	12672
         9	0.0087900	2	10845	1018	4458	286	11863
        10	0.0088400	2	10062	1129	4462	514	11191
        11	0.0089000	2	8502	1314	4573	779	9816
        12	0.0089500	2	7835	1328	4541	1158	9163
        13	0.0090000	2	7286	1472	4509	1455	8758
        14	0.0090600	2	7366	1373	4552	1474	8739
        15	0.0090900	2	7454	1429	4666	1519	8883
        16	0.0091400	2	7863	1306	4526	1365	9169
        17	0.0091900	2	8639	1243	4581	1085	9882
        18	0.0092500	2	9560	1185	4539	864	10745
        19	0.0093000	2	10310	1138	4463	581	11448
        20	0.0093500	2	11102	956	4548	370	12058
        21	0.0094000	2	12043	872	4539	153	12915
*stopped by user: 25/09/2025 09:00:18
