*Begin rocking: 19/06/2025 17:57:12
*Points: 0
*
*notes: 
*Rho-Axis: -0.900
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.6871000	2	992	1567	5648	1777	2559
         1	-1.6870500	2	1072	1738	4639	1979	2810
         2	-1.6869900	2	1691	2056	6544	2381	3747
         3	-1.6869400	2	2065	2429	5865	2633	4494
         4	-1.6869000	2	2336	2869	4606	3081	5205
         5	-1.6868500	2	3330	3060	4462	3299	6390
         6	-1.6868000	2	3700	3469	4653	3682	7169
         7	-1.6867400	2	3962	3628	4587	3883	7590
         8	-1.6867000	2	3504	4196	4694	4532	7700
         9	-1.6866400	2	3910	4221	4709	4554	8131
        10	-1.6866000	2	3933	4078	4712	4499	8011
        11	-1.6865500	2	3213	4215	4605	4680	7428
        12	-1.6864900	2	4053	3454	4690	3607	7507
        13	-1.6864600	2	2531	3402	4598	3851	5933
        14	-1.6864100	2	2169	3037	3708	3572	5206
        15	-1.6863400	2	1962	2528	4570	2778	4490
        16	-1.6862900	2	1443	2271	5498	2519	3714
        17	-1.6862500	2	1207	1964	6294	2207	3171
        18	-1.6862000	2	772	1661	4187	1957	2433
        19	-1.6861400	2	683	1395	6544	1526	2078
        20	-1.6861000	2	464	1294	8215	1414	1758
        21	-1.6860400	2	416	1023	8147	1245	1439
        22	-1.6860000	2	288	835	8113	1042	1123
        23	-1.6859300	2	253	738	8186	936	991
        24	-1.6859000	2	181	715	7988	819	896
        25	-1.6858400	2	180	628	8180	715	808
        26	-1.6857900	2	148	507	8192	667	655
        27	-1.6857500	2	127	517	8141	582	644
        28	-1.6857000	2	92	443	8249	528	535
        29	-1.6856500	2	82	391	8199	449	473
        30	-1.6855800	2	72	342	8133	422	414
        31	-1.6855500	2	66	315	8131	416	381
        32	-1.6855000	2	62	335	8156	426	397
        33	-1.6854500	2	58	270	8194	345	328
*stopped by user: 19/06/2025 17:59:24
