*Begin rocking: 25/09/2025 14:46:14
*Points: 0
*
*notes: 
*Rho-Axis: -1.500
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.3978200	2	37	4	4490	7	41
         1	-0.3977800	2	47	12	4419	13	59
         2	-0.3977300	2	39	16	4697	41	55
         3	-0.3976700	2	81	53	4552	75	134
         4	-0.3976200	2	129	53	4578	134	182
         5	-0.3975800	2	137	90	4592	244	227
         6	-0.3975300	2	199	122	4577	340	321
         7	-0.3974700	2	206	170	4527	471	376
         8	-0.3974200	2	253	204	4449	619	457
         9	-0.3973700	2	325	214	4452	739	539
        10	-0.3973200	2	337	272	4583	867	609
        11	-0.3972700	2	375	283	4443	951	658
        12	-0.3972200	2	425	279	4511	980	704
        13	-0.3971700	2	456	340	4475	1037	796
        14	-0.3971200	2	454	328	4448	1116	782
        15	-0.3970700	2	434	350	4517	1116	784
        16	-0.3970100	2	452	360	4537	1133	812
        17	-0.3969700	2	508	351	4479	1216	859
        18	-0.3969200	2	508	337	4492	1154	845
        19	-0.3968700	2	481	296	4529	1223	777
        20	-0.3968200	2	504	313	4620	1126	817
        21	-0.3967700	2	471	290	4514	1130	761
        22	-0.3967200	2	458	254	4463	1083	712
        23	-0.3966700	2	414	288	4613	1016	702
        24	-0.3966100	2	421	258	4551	959	679
        25	-0.3965700	2	435	266	4673	950	701
        26	-0.3965200	2	400	252	4510	862	652
        27	-0.3964700	2	388	211	4492	882	599
        28	-0.3964200	2	343	220	4519	826	563
        29	-0.3963700	2	335	198	4572	762	533
        30	-0.3963200	2	284	221	4478	724	505
        31	-0.3962700	2	288	166	4658	707	454
        32	-0.3962200	2	284	185	4541	629	469
        33	-0.3961600	2	263	176	4634	668	439
        34	-0.3961200	2	251	155	4622	620	406
        35	-0.3960600	2	239	137	4675	576	376
        36	-0.3960300	2	190	106	4522	541	296
        37	-0.3959700	2	178	83	4516	403	261
        38	-0.3959200	2	152	64	4642	315	216
        39	-0.3958600	2	113	52	4619	215	165
        40	-0.3958200	2	102	42	4563	151	144
*stopped by user: 25/09/2025 14:49:00
