*Begin rocking: 01/10/2025 10:45:17
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.8816100	5	213	245	11240	83	458
         1	-0.8815600	5	196	290	11360	159	486
         2	-0.8815100	5	284	320	11452	257	604
         3	-0.8814500	5	331	331	11511	336	662
         4	-0.8814100	5	450	302	11283	389	752
         5	-0.8813600	5	480	314	11478	454	794
         6	-0.8812900	5	416	362	11498	550	778
         7	-0.8812600	5	337	429	11707	539	766
         8	-0.8812100	5	412	329	11371	500	741
         9	-0.8811600	5	436	342	11638	526	778
        10	-0.8811000	5	350	305	11436	421	655
        11	-0.8810600	5	314	354	11425	387	668
        12	-0.8810000	5	224	353	11508	302	577
        13	-0.8809500	5	201	277	11389	243	478
        14	-0.8809100	5	187	271	11382	191	458
        15	-0.8808600	5	165	234	11695	120	399
        16	-0.8808000	5	102	231	11445	49	333
        17	-0.8807500	5	84	208	11676	24	292
        18	-0.8807000	5	59	208	11346	16	267
*stopped by user: 01/10/2025 10:47:36
