*Begin rocking: 07/10/2025 10:14:25
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3474000	2	29	41	6141	98	70
         1	0.3474500	2	28	32	6098	101	60
         2	0.3475000	2	9	36	5927	107	45
         3	0.3475500	2	10	41	6213	105	51
         4	0.3475900	2	13	53	6019	132	66
         5	0.3476600	2	40	60	6023	141	100
         6	0.3477000	2	49	92	6006	134	141
         7	0.3477600	2	87	131	6136	166	218
         8	0.3478000	2	146	154	6168	155	300
         9	0.3478500	2	163	233	6150	177	396
        10	0.3479000	2	192	238	6042	261	430
        11	0.3479500	2	247	332	6078	374	579
        12	0.3480000	2	268	344	5940	415	612
        13	0.3480500	2	242	329	6069	468	571
        14	0.3481000	2	247	291	6086	508	538
        15	0.3481500	2	237	233	5978	428	470
        16	0.3482000	2	216	211	5954	407	427
        17	0.3482400	2	195	134	5991	272	329
        18	0.3483000	2	130	80	6172	188	210
        19	0.3483500	2	93	58	5967	172	151
        20	0.3484000	2	67	55	6113	179	122
        21	0.3484400	2	46	35	6045	152	81
        22	0.3485000	2	29	29	5984	104	58
        23	0.3485500	2	22	36	6002	94	58
        24	0.3486100	2	11	31	6077	90	42
        25	0.3486500	2	7	16	6091	61	23
        26	0.3487100	2	7	26	5877	64	33
        27	0.3487500	2	2	16	5951	50	18
        28	0.3488100	2	0	11	6088	49	11
        29	0.3488500	2	2	15	6028	37	17
        30	0.3489000	2	3	8	6178	36	11
        31	0.3489600	2	1	12	6093	37	13
        32	0.3490000	2	1	6	6140	41	7
        33	0.3490600	2	0	14	5976	34	14
        34	0.3491100	2	2	7	5998	36	9
        35	0.3491500	2	1	6	6008	23	7
        36	0.3492000	2	2	9	6040	26	11
        37	0.3492500	2	0	12	5943	20	12
        38	0.3493100	2	3	4	6044	17	7
*stopped by user: 07/10/2025 10:16:59
