*Begin rocking: 24/09/2025 22:49:43
*Points: 0
*
*notes: 
*Rho-Axis: -1.600
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	3.5762200	2	36	13	4393	14	49
         1	3.5762700	2	71	8	4482	19	79
         2	3.5763200	2	100	20	4490	30	120
         3	3.5763600	2	147	32	4606	52	179
         4	3.5764200	2	210	62	4509	100	272
         5	3.5764700	2	298	138	4492	278	436
         6	3.5765200	2	391	206	4465	452	597
         7	3.5765700	2	464	366	4355	926	830
         8	3.5766100	2	621	476	4427	1452	1097
         9	3.5766600	2	770	655	4269	2196	1425
        10	3.5767300	2	865	809	4328	2972	1674
        11	3.5767800	2	919	875	4391	3320	1794
        12	3.5768100	2	941	813	4444	3464	1754
        13	3.5768600	2	951	774	4289	3551	1725
        14	3.5769200	2	886	732	4427	3279	1618
        15	3.5769600	2	884	674	4460	2957	1558
        16	3.5770100	2	763	529	4431	2518	1292
        17	3.5770700	2	636	406	4405	1722	1042
        18	3.5771200	2	547	284	4435	1297	831
        19	3.5771600	2	449	181	4386	955	630
        20	3.5772100	2	327	109	4407	579	436
        21	3.5772700	2	258	80	4548	261	338
*stopped by user: 24/09/2025 22:51:15
