*Begin rocking: 25/09/2025 14:32:09
*Points: 0
*
*notes: 
*Rho-Axis: -1.130
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.3996900	2	0	1	4613	1	1
         1	-0.3996600	2	3	3	4518	3	6
         2	-0.3996000	2	1	4	4512	0	5
         3	-0.3995400	2	1	1	4521	1	2
         4	-0.3994900	2	0	2	4728	3	2
         5	-0.3994400	2	1	2	4558	7	3
         6	-0.3993800	2	3	1	4482	8	4
         7	-0.3993400	2	1	4	4625	3	5
         8	-0.3992900	2	1	2	4536	4	3
         9	-0.3992400	2	2	2	4541	1	4
        10	-0.3991800	2	5	2	4606	6	7
        11	-0.3991500	2	1	3	4514	8	4
        12	-0.3990900	2	7	2	4605	5	9
        13	-0.3990400	2	10	2	4591	3	12
        14	-0.3989900	2	7	3	4464	1	10
        15	-0.3989300	2	10	5	4543	7	15
        16	-0.3989000	2	11	3	4487	2	14
        17	-0.3988500	2	8	5	4738	8	13
        18	-0.3988000	2	19	2	4500	4	21
        19	-0.3987500	2	17	6	4573	7	23
        20	-0.3987000	2	26	2	4612	10	28
        21	-0.3986400	2	34	6	4569	7	40
        22	-0.3985900	2	48	10	4598	14	58
        23	-0.3985400	2	69	18	4428	23	87
        24	-0.3985000	2	92	19	4547	27	111
        25	-0.3984400	2	139	51	4643	87	190
        26	-0.3984000	2	203	79	4532	179	282
        27	-0.3983400	2	280	137	4397	360	417
        28	-0.3983000	2	372	203	4550	627	575
        29	-0.3982400	2	499	291	4468	969	790
        30	-0.3981800	2	613	427	4543	1391	1040
        31	-0.3981400	2	698	508	4563	1753	1206
        32	-0.3980900	2	880	647	4580	2221	1527
        33	-0.3980500	2	948	719	4443	2563	1667
        34	-0.3980000	2	995	801	4516	2897	1796
        35	-0.3979400	2	927	727	4492	2844	1654
        36	-0.3979000	2	958	743	4488	2951	1701
        37	-0.3978400	2	886	713	4536	2660	1599
        38	-0.3977900	2	801	572	4478	2366	1373
        39	-0.3977400	2	724	426	4677	1887	1150
        40	-0.3976800	2	586	349	4599	1281	935
        41	-0.3976400	2	424	250	4519	909	674
        42	-0.3975900	2	419	185	4667	582	604
        43	-0.3975300	2	243	90	4567	211	333
        44	-0.3974900	2	209	54	4526	126	263
        45	-0.3974400	2	150	38	4565	46	188
        46	-0.3974000	2	99	21	4459	50	120
        47	-0.3973300	2	53	12	4504	26	65
        48	-0.3972900	2	52	5	4451	22	57
        49	-0.3972300	2	40	5	4505	9	45
*stopped by user: 25/09/2025 14:35:34
