*Begin rocking: 25/06/2025 16:56:05
*Points: 0
*
*notes: 
*Rho-Axis: -2.950
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.0068000	2	6	182	2359	15	188
         1	-1.0067500	2	19	188	2335	18	207
         2	-1.0067100	2	13	196	2337	25	209
         3	-1.0066500	2	17	239	2346	19	256
         4	-1.0066000	2	14	264	2401	24	278
         5	-1.0065400	2	23	267	2429	28	290
         6	-1.0065000	2	12	272	2269	34	284
         7	-1.0064500	2	13	316	2362	30	329
         8	-1.0064000	2	24	322	2422	35	346
         9	-1.0063400	2	29	333	2443	47	362
        10	-1.0063000	2	27	373	2368	42	400
        11	-1.0062600	2	38	425	2327	47	463
        12	-1.0062000	2	57	427	2341	49	484
        13	-1.0061500	2	58	563	2306	52	621
        14	-1.0061000	2	66	587	2358	57	653
        15	-1.0060500	2	70	696	2350	69	766
        16	-1.0060100	2	93	833	2343	119	926
        17	-1.0059500	2	135	888	2341	171	1023
        18	-1.0059000	2	201	1067	2556	245	1268
        19	-1.0058600	2	214	1139	2363	244	1353
        20	-1.0058200	2	208	1278	2427	194	1486
        21	-1.0057500	2	240	1440	2351	197	1680
        22	-1.0057100	2	291	1405	2246	216	1696
        23	-1.0056500	2	382	1882	2362	321	2264
        24	-1.0056000	2	564	2046	2394	525	2610
        25	-1.0055500	2	628	2388	2367	784	3016
        26	-1.0055000	2	648	2822	2379	1112	3470
        27	-1.0054500	2	908	2966	2394	1603	3874
        28	-1.0054000	2	1416	2903	2340	2131	4319
        29	-1.0053500	2	1250	3169	2401	2669	4419
        30	-1.0053100	2	1502	3127	2306	3078	4629
        31	-1.0052400	2	1252	3430	2445	3292	4682
        32	-1.0052100	2	938	3687	2396	3232	4625
        33	-1.0051600	2	1181	3353	2349	3248	4534
        34	-1.0051000	2	1309	3050	2378	2873	4359
        35	-1.0050600	2	887	3263	2338	2385	4150
        36	-1.0050000	2	625	3103	2367	1919	3728
        37	-1.0049400	2	832	2485	2435	1433	3317
        38	-1.0049000	2	510	2549	2347	1145	3059
        39	-1.0048500	2	499	2177	2300	778	2676
        40	-1.0048000	2	597	1704	2424	533	2301
        41	-1.0047400	2	370	1589	2457	298	1959
        42	-1.0047100	2	286	1430	2379	239	1716
        43	-1.0046500	2	187	1164	2422	178	1351
        44	-1.0046200	2	182	1049	2358	159	1231
        45	-1.0045500	2	115	923	2378	118	1038
        46	-1.0045100	2	121	839	2389	103	960
        47	-1.0044500	2	93	773	2379	77	866
        48	-1.0044000	2	66	630	2350	83	696
        49	-1.0043500	2	55	606	2350	73	661
        50	-1.0043000	2	51	572	2259	58	623
        51	-1.0042500	2	65	475	2372	46	540
*stopped by user: 25/06/2025 16:59:32
