*Begin rocking: 28/06/2025 14:34:00
*Points: 0
*
*notes: 
*Rho-Axis: -2.800
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.0604300	2	83	28	2474	555	111
         1	-1.0603900	2	121	42	2679	680	163
         2	-1.0603400	2	166	53	2558	867	219
         3	-1.0602800	2	190	82	2749	993	272
         4	-1.0602300	2	256	141	2790	1105	397
         5	-1.0601900	2	300	168	2766	1406	468
         6	-1.0601300	2	435	239	2623	1477	674
         7	-1.0600900	2	425	250	2802	1683	675
         8	-1.0600400	2	473	312	2765	1943	785
         9	-1.0599700	2	562	393	2768	2021	955
        10	-1.0599400	2	681	496	2721	2031	1177
        11	-1.0598800	2	613	434	2761	2378	1047
        12	-1.0598300	2	610	397	2804	2700	1007
        13	-1.0597900	2	734	508	2744	2731	1242
        14	-1.0597300	2	642	441	2700	2952	1083
        15	-1.0596800	2	666	530	2741	3171	1196
        16	-1.0596400	2	783	556	2744	3213	1339
        17	-1.0595900	2	768	564	2708	3198	1332
        18	-1.0595400	2	815	641	2732	3090	1456
        19	-1.0595000	2	779	552	2665	3187	1331
        20	-1.0594300	2	652	537	2750	3129	1189
        21	-1.0593900	2	859	629	2825	2714	1488
        22	-1.0593400	2	636	503	2785	2924	1139
        23	-1.0592800	2	589	445	2746	2559	1034
        24	-1.0592200	2	483	378	2809	2452	861
        25	-1.0591800	2	498	316	2754	2076	814
        26	-1.0591200	2	428	282	2732	1813	710
        27	-1.0590800	2	278	167	2781	1624	445
        28	-1.0590400	2	257	138	2731	1444	395
        29	-1.0589800	2	218	100	2727	1197	318
        30	-1.0589400	2	183	81	2739	1019	264
        31	-1.0588900	2	126	65	2837	828	191
        32	-1.0588300	2	98	32	2753	686	130
        33	-1.0587900	2	96	33	2715	659	129
        34	-1.0587200	2	71	26	2783	531	97
        35	-1.0586700	2	46	25	2677	517	71
        36	-1.0586300	2	45	23	2569	493	68
        37	-1.0585800	2	42	24	2619	402	66
        38	-1.0585400	2	26	13	2727	374	39
        39	-1.0584800	2	35	8	2598	322	43
        40	-1.0584200	2	27	9	2626	299	36
        41	-1.0583800	2	25	12	2538	281	37
        42	-1.0583200	2	29	14	2638	221	43
        43	-1.0582800	2	14	3	2688	214	17
        44	-1.0582300	2	11	13	2615	206	24
        45	-1.0581700	2	6	6	2607	175	12
        46	-1.0581300	2	10	3	2700	167	13
        47	-1.0580800	2	18	9	2471	174	27
        48	-1.0580300	2	11	5	2582	172	16
        49	-1.0579700	2	9	6	2645	123	15
        50	-1.0579300	2	14	8	2617	144	22
        51	-1.0578700	2	12	6	2541	123	18
        52	-1.0578200	2	9	10	2594	112	19
        53	-1.0577700	2	3	2	2553	113	5
        54	-1.0577200	2	3	4	2617	98	7
        55	-1.0576800	2	9	3	2604	117	12
        56	-1.0576200	2	3	6	2518	100	9
        57	-1.0575800	2	5	4	2486	98	9
        58	-1.0575300	2	8	4	2552	97	12
        59	-1.0574800	2	9	7	2515	93	16
        60	-1.0574300	2	3	3	2628	88	6
        61	-1.0573700	2	11	4	2511	81	15
        62	-1.0573400	2	4	2	2535	88	6
        63	-1.0572700	2	3	4	2619	87	7
        64	-1.0572300	2	4	2	2545	68	6
        65	-1.0571800	2	4	4	2609	63	8
        66	-1.0571100	2	5	1	2438	58	6
        67	-1.0570700	2	6	9	2551	57	15
        68	-1.0570400	2	4	5	2633	72	9
        69	-1.0569800	2	2	5	2702	60	7
        70	-1.0569300	2	3	4	2655	60	7
        71	-1.0568700	2	6	2	2538	56	8
        72	-1.0568300	2	3	5	2570	43	8
        73	-1.0567800	2	0	4	2608	56	4
        74	-1.0567200	2	2	6	2495	46	8
        75	-1.0566700	2	1	2	2565	54	3
        76	-1.0566200	2	4	4	2533	42	8
        77	-1.0565700	2	1	4	2473	42	5
        78	-1.0565300	2	2	1	2656	40	3
        79	-1.0564800	2	4	3	2629	51	7
        80	-1.0563900	2	6	3	2679	40	9
        81	-1.0563700	2	3	2	2534	49	5
        82	-1.0563300	2	3	4	2625	37	7
        83	-1.0562800	2	3	3	2588	42	6
        84	-1.0562300	2	4	1	2548	25	5
        85	-1.0561800	2	0	0	2462	32	0
        86	-1.0561100	2	0	3	2635	35	3
        87	-1.0560900	2	1	2	2559	24	3
        88	-1.0560300	2	5	4	2582	26	9
*stopped by user: 28/06/2025 14:40:18
