*Begin rocking: 30/09/2025 15:28:03
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.8814600	5	4	67	11642	4	71
         1	-0.8814100	5	4	68	11728	2	72
         2	-0.8813600	5	4	80	11539	2	84
         3	-0.8813000	5	6	92	11600	3	98
         4	-0.8812500	5	12	111	11734	4	123
         5	-0.8812000	5	11	120	11603	7	131
         6	-0.8811500	5	20	139	11675	32	159
         7	-0.8811000	5	27	156	11668	28	183
         8	-0.8810600	5	57	167	11499	30	224
         9	-0.8810100	5	57	198	11566	12	255
        10	-0.8809500	5	77	225	11858	8	302
        11	-0.8809100	5	105	244	11603	31	349
        12	-0.8808500	5	140	226	11487	45	366
        13	-0.8808100	5	199	281	11600	108	480
        14	-0.8807600	5	230	278	11713	174	508
        15	-0.8807000	5	297	311	11736	204	608
        16	-0.8806600	5	309	278	11496	309	587
        17	-0.8806000	5	395	329	11677	420	724
        18	-0.8805600	5	454	308	11574	463	762
        19	-0.8804900	5	437	290	11641	507	727
        20	-0.8804600	5	487	295	11770	524	782
        21	-0.8804000	5	474	295	11514	500	769
        22	-0.8803500	5	423	291	11436	430	714
        23	-0.8803000	5	387	278	11579	385	665
        24	-0.8802600	5	327	282	11812	356	609
        25	-0.8802000	5	279	271	11588	252	550
        26	-0.8801500	5	244	263	11621	185	507
        27	-0.8801100	5	207	260	11652	127	467
        28	-0.8800400	5	148	257	11523	82	405
        29	-0.8800100	5	117	212	11642	50	329
        30	-0.8799500	5	72	200	11553	19	272
        31	-0.8799100	5	58	181	11757	21	239
        32	-0.8798500	5	28	134	11507	3	162
        33	-0.8797900	5	24	119	11578	5	143
*stopped by user: 30/09/2025 15:32:04
